Implementation smell,Namespace,Class,File,Method,Description
Long Statement,_1DV402.S2.L2C,Program,C:\repos\re222dv_1DV402-C-sharp\1DV402.S2.L2C\Program.cs,Main,The length of the statement  "	ViewTestHeader ("Test 4.\nTest av konstruktorn med minst två parametrar av typen string' (\"7:07\"' \"7:10\"' \"7:15\"' \"7:30\")."); " is 133.
Long Statement,_1DV402.S2.L2C,Program,C:\repos\re222dv_1DV402-C-sharp\1DV402.S2.L2C\Program.cs,Main,The length of the statement  "	ViewTestHeader ("Test 6.\nStäller befintligt AlarmClock-objekt till tiden 6:12 och alarmtiden till 6:15 och låter den gå 6 minuter."); " is 134.
Long Statement,_1DV402.S2.L2C,Program,C:\repos\re222dv_1DV402-C-sharp\1DV402.S2.L2C\Program.cs,Main,The length of the statement  "	ViewTestHeader ("Test 7.\nTestar egenskaperna så att ett undantag kastas då tid och alarmtid tilldelas felaktiga värden."); " is 123.
Long Statement,_1DV402.S2.L2C,Program,C:\repos\re222dv_1DV402-C-sharp\1DV402.S2.L2C\Program.cs,Main,The length of the statement  "	ViewTestHeader ("Test 8.\nTestar konstruktorer så att ett undantag kastas då tid och alarmtid tilldelas felaktiga värden."); " is 124.
Long Statement,_1DV402.S2.L2C,Program,C:\repos\re222dv_1DV402-C-sharp\1DV402.S2.L2C\Program.cs,Run,The length of the statement  "	Console.WriteLine (" \u2554\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2557 "); " is 259.
Long Statement,_1DV402.S2.L2C,Program,C:\repos\re222dv_1DV402-C-sharp\1DV402.S2.L2C\Program.cs,Run,The length of the statement  "	Console.WriteLine (" \u255A\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u2550\u255D "); " is 259.
Magic Number,_1DV402.S2.L2C,Program,C:\repos\re222dv_1DV402-C-sharp\1DV402.S2.L2C\Program.cs,Main,The following statement contains a magic number: ac = new AlarmClock (9' 42);  
Magic Number,_1DV402.S2.L2C,Program,C:\repos\re222dv_1DV402-C-sharp\1DV402.S2.L2C\Program.cs,Main,The following statement contains a magic number: ac = new AlarmClock (9' 42);  
Magic Number,_1DV402.S2.L2C,Program,C:\repos\re222dv_1DV402-C-sharp\1DV402.S2.L2C\Program.cs,Main,The following statement contains a magic number: ac = new AlarmClock (13' 24' 7' 35);  
Magic Number,_1DV402.S2.L2C,Program,C:\repos\re222dv_1DV402-C-sharp\1DV402.S2.L2C\Program.cs,Main,The following statement contains a magic number: ac = new AlarmClock (13' 24' 7' 35);  
Magic Number,_1DV402.S2.L2C,Program,C:\repos\re222dv_1DV402-C-sharp\1DV402.S2.L2C\Program.cs,Main,The following statement contains a magic number: ac = new AlarmClock (13' 24' 7' 35);  
Magic Number,_1DV402.S2.L2C,Program,C:\repos\re222dv_1DV402-C-sharp\1DV402.S2.L2C\Program.cs,Main,The following statement contains a magic number: ac = new AlarmClock (13' 24' 7' 35);  
Magic Number,_1DV402.S2.L2C,Program,C:\repos\re222dv_1DV402-C-sharp\1DV402.S2.L2C\Program.cs,Main,The following statement contains a magic number: Run (ac' 13);  
Magic Number,_1DV402.S2.L2C,Program,C:\repos\re222dv_1DV402-C-sharp\1DV402.S2.L2C\Program.cs,Main,The following statement contains a magic number: Run (ac' 6);  
