Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
SampleAspNetCore2ApplicationNETFramework.Controllers,AccountController,2,2,0,0,2,19,2,0,0,0,0,0,,
SampleAspNetCore2ApplicationNETFramework.Data,ApplicationDbContext,0,2,0,0,1,14,2,0,0,-1,0,0,,
SampleAspNetCore2ApplicationNETFramework.Data,ApplicationUser,0,0,0,0,0,3,0,0,0,-1,0,3,,SampleAspNetCore2ApplicationNETFramework.Pages.Account.ExternalLoginModel' SampleAspNetCore2ApplicationNETFramework.Pages.Account.RegisterModel' SampleAspNetCore2ApplicationNETFramework.Pages.Account.Manage.EnableAuthenticatorModel
SampleAspNetCore2ApplicationNETFramework.Data.Migrations,CreateIdentitySchema,0,3,0,0,0,327,3,0,0,-1,0,0,,
SampleAspNetCore2ApplicationNETFramework.Data.Migrations,ApplicationDbContextModelSnapshot,0,1,0,0,0,139,1,0,0,-1,0,0,,
SampleAspNetCore2ApplicationNETFramework.Services,EmailSenderExtensions,0,2,0,0,2,13,2,0,0,-1,1,0,SampleAspNetCore2ApplicationNETFramework.Services.IEmailSender,
SampleAspNetCore2ApplicationNETFramework.Services,EmailSender,0,1,0,0,1,7,1,0,1,-1,0,0,,
SampleAspNetCore2ApplicationNETFramework.Services,IEmailSender,0,1,0,0,0,4,1,1,0,-1,0,4,,SampleAspNetCore2ApplicationNETFramework.Services.EmailSenderExtensions' SampleAspNetCore2ApplicationNETFramework.Pages.Account.ForgotPasswordModel' SampleAspNetCore2ApplicationNETFramework.Pages.Account.RegisterModel' SampleAspNetCore2ApplicationNETFramework.Pages.Account.Manage.IndexModel
Microsoft.AspNetCore.Mvc,UrlHelperExtensions,0,3,0,0,3,27,4,0,0,-1,0,0,,
SampleAspNetCore2ApplicationNETFramework.Pages,AboutModel,0,1,1,0,1,8,1,0,0,-1,0,0,,
SampleAspNetCore2ApplicationNETFramework.Pages,ContactModel,0,1,1,0,1,8,1,0,0,-1,0,0,,
SampleAspNetCore2ApplicationNETFramework.Pages,ErrorModel,0,1,2,0,1,9,1,0,0,-1,0,0,,
SampleAspNetCore2ApplicationNETFramework.Pages,IndexModel,0,1,0,0,1,6,1,0,0,-1,0,0,,
SampleAspNetCore2ApplicationNETFramework.Pages.Account,AccessDeniedModel,0,1,0,0,1,6,1,0,0,-1,0,0,,
SampleAspNetCore2ApplicationNETFramework.Pages.Account,ConfirmEmailModel,1,2,0,0,2,26,5,0,0,0,0,0,,
