Implementation smell,Namespace,Class,File,Method,Description
Magic Number,Doo,Rainbow,C:\repos\avogab_dooHTM\common\Rainbow.cs,GetRainbow,The following statement contains a magic number: if (val <= 255)  	red = 255;  else if (val > 1020)  	red = val - 1020;  
Magic Number,Doo,Rainbow,C:\repos\avogab_dooHTM\common\Rainbow.cs,GetRainbow,The following statement contains a magic number: if (val <= 255)  	red = 255;  else if (val > 1020)  	red = val - 1020;  
Magic Number,Doo,Rainbow,C:\repos\avogab_dooHTM\common\Rainbow.cs,GetRainbow,The following statement contains a magic number: if (val <= 255)  	red = 255;  else if (val > 1020)  	red = val - 1020;  
Magic Number,Doo,Rainbow,C:\repos\avogab_dooHTM\common\Rainbow.cs,GetRainbow,The following statement contains a magic number: if (val <= 255)  	red = 255;  else if (val > 1020)  	red = val - 1020;  
Magic Number,Doo,Rainbow,C:\repos\avogab_dooHTM\common\Rainbow.cs,GetRainbow,The following statement contains a magic number: red = 255;  
Magic Number,Doo,Rainbow,C:\repos\avogab_dooHTM\common\Rainbow.cs,GetRainbow,The following statement contains a magic number: if (val > 1020)  	red = val - 1020;  
Magic Number,Doo,Rainbow,C:\repos\avogab_dooHTM\common\Rainbow.cs,GetRainbow,The following statement contains a magic number: if (val > 1020)  	red = val - 1020;  
Magic Number,Doo,Rainbow,C:\repos\avogab_dooHTM\common\Rainbow.cs,GetRainbow,The following statement contains a magic number: red = val - 1020;  
Magic Number,Doo,Rainbow,C:\repos\avogab_dooHTM\common\Rainbow.cs,GetRainbow,The following statement contains a magic number: if (val <= 255)  	green = val;  else if (val <= 765)  	green = 255;  
Magic Number,Doo,Rainbow,C:\repos\avogab_dooHTM\common\Rainbow.cs,GetRainbow,The following statement contains a magic number: if (val <= 255)  	green = val;  else if (val <= 765)  	green = 255;  
Magic Number,Doo,Rainbow,C:\repos\avogab_dooHTM\common\Rainbow.cs,GetRainbow,The following statement contains a magic number: if (val <= 255)  	green = val;  else if (val <= 765)  	green = 255;  
Magic Number,Doo,Rainbow,C:\repos\avogab_dooHTM\common\Rainbow.cs,GetRainbow,The following statement contains a magic number: if (val <= 765)  	green = 255;  
Magic Number,Doo,Rainbow,C:\repos\avogab_dooHTM\common\Rainbow.cs,GetRainbow,The following statement contains a magic number: if (val <= 765)  	green = 255;  
Magic Number,Doo,Rainbow,C:\repos\avogab_dooHTM\common\Rainbow.cs,GetRainbow,The following statement contains a magic number: green = 255;  
Magic Number,Doo,Rainbow,C:\repos\avogab_dooHTM\common\Rainbow.cs,GetRainbow,The following statement contains a magic number: if (val > 510 && val <= 765)  	blue = val - 510;  else if (val > 765)  	blue = 255;  
Magic Number,Doo,Rainbow,C:\repos\avogab_dooHTM\common\Rainbow.cs,GetRainbow,The following statement contains a magic number: if (val > 510 && val <= 765)  	blue = val - 510;  else if (val > 765)  	blue = 255;  
Magic Number,Doo,Rainbow,C:\repos\avogab_dooHTM\common\Rainbow.cs,GetRainbow,The following statement contains a magic number: if (val > 510 && val <= 765)  	blue = val - 510;  else if (val > 765)  	blue = 255;  
Magic Number,Doo,Rainbow,C:\repos\avogab_dooHTM\common\Rainbow.cs,GetRainbow,The following statement contains a magic number: if (val > 510 && val <= 765)  	blue = val - 510;  else if (val > 765)  	blue = 255;  
Magic Number,Doo,Rainbow,C:\repos\avogab_dooHTM\common\Rainbow.cs,GetRainbow,The following statement contains a magic number: if (val > 510 && val <= 765)  	blue = val - 510;  else if (val > 765)  	blue = 255;  
Magic Number,Doo,Rainbow,C:\repos\avogab_dooHTM\common\Rainbow.cs,GetRainbow,The following statement contains a magic number: blue = val - 510;  
Magic Number,Doo,Rainbow,C:\repos\avogab_dooHTM\common\Rainbow.cs,GetRainbow,The following statement contains a magic number: if (val > 765)  	blue = 255;  
Magic Number,Doo,Rainbow,C:\repos\avogab_dooHTM\common\Rainbow.cs,GetRainbow,The following statement contains a magic number: if (val > 765)  	blue = 255;  
Magic Number,Doo,Rainbow,C:\repos\avogab_dooHTM\common\Rainbow.cs,GetRainbow,The following statement contains a magic number: blue = 255;  
