Namespace,Type,Method,LOC,CC,PC
Mono.Options,StringCoda,WrappedLines,4,1,2
Mono.Options,StringCoda,WrappedLines,5,2,2
Mono.Options,StringCoda,CreateWrappedLinesIterator,29,2,2
Mono.Options,StringCoda,GetNextWidth,13,3,3
Mono.Options,StringCoda,IsEolChar,3,1,1
Mono.Options,StringCoda,GetLineEnd,13,5,3
Mono.Options,OptionValueCollection,OptionValueCollection,3,1,1
Mono.Options,OptionValueCollection,CopyTo,1,1,2
Mono.Options,OptionValueCollection,Add,1,1,1
Mono.Options,OptionValueCollection,Clear,1,1,0
Mono.Options,OptionValueCollection,Contains,1,1,1
Mono.Options,OptionValueCollection,CopyTo,1,1,2
Mono.Options,OptionValueCollection,Remove,1,1,1
Mono.Options,OptionValueCollection,GetEnumerator,1,1,0
Mono.Options,OptionValueCollection,GetEnumerator,1,1,0
Mono.Options,OptionValueCollection,Add,1,1,1
Mono.Options,OptionValueCollection,Contains,1,1,1
Mono.Options,OptionValueCollection,IndexOf,1,1,1
Mono.Options,OptionValueCollection,Insert,1,1,2
Mono.Options,OptionValueCollection,Remove,1,1,1
Mono.Options,OptionValueCollection,RemoveAt,1,1,1
Mono.Options,OptionValueCollection,IndexOf,1,1,1
Mono.Options,OptionValueCollection,Insert,1,1,2
Mono.Options,OptionValueCollection,RemoveAt,1,1,1
Mono.Options,OptionValueCollection,AssertValid,11,4,1
Mono.Options,OptionValueCollection,ToList,3,1,0
Mono.Options,OptionValueCollection,ToArray,3,1,0
Mono.Options,OptionValueCollection,ToString,3,1,0
Mono.Options,OptionContext,OptionContext,4,1,1
Mono.Options,Option,Option,2,1,2
Mono.Options,Option,Option,38,8,3
Mono.Options,Option,GetNames,3,1,0
Mono.Options,Option,GetValueSeparators,5,2,0
Mono.Options,Option,Parse,21,2,2
Mono.Options,Option,ParsePrototype,39,10,0
Mono.Options,Option,AddSeparators,30,8,3
Mono.Options,Option,Invoke,6,1,1
Mono.Options,Option,OnParseComplete,0,1,1
Mono.Options,Option,ToString,3,1,0
Mono.Options,ArgumentSource,ArgumentSource,2,1,0
Mono.Options,ArgumentSource,GetNames,0,1,0
Mono.Options,ArgumentSource,GetArguments,0,1,2
Mono.Options,ArgumentSource,GetArgumentsFromFile,3,1,1
Mono.Options,ArgumentSource,GetArguments,3,1,1
Mono.Options,ArgumentSource,GetArguments,40,9,2
Mono.Options,ResponseFileSource,GetNames,3,1,0
Mono.Options,ResponseFileSource,GetArguments,8,2,2
Mono.Options,OptionException,OptionException,2,1,0
Mono.Options,OptionException,OptionException,3,1,2
Mono.Options,OptionException,OptionException,3,1,3
Mono.Options,OptionException,OptionException,3,1,2
Mono.Options,OptionException,GetObjectData,4,1,2
Mono.Options,OptionSet,OptionSet,2,1,0
Mono.Options,OptionSet,OptionSet,4,1,1
Mono.Options,OptionSet,GetKeyForItem,9,3,1
Mono.Options,OptionSet,GetOptionForName,10,2,1
Mono.Options,OptionSet,InsertItem,4,1,2
Mono.Options,OptionSet,RemoveItem,8,2,1
Mono.Options,OptionSet,SetItem,4,1,2
Mono.Options,OptionSet,AddImpl,17,3,1
Mono.Options,OptionSet,Add,6,2,1
Mono.Options,OptionSet,Add,4,1,1
Mono.Options,OptionSet,Add,3,1,2
Mono.Options,OptionSet,Add,8,2,3
