Design smell,Namespace,Class,File,Cause
Imperative Abstraction,QuestorManager.Actions,BuyLPI,C:\repos\Da-Teach_Questor\QuestorManager\Actions\BuyLPI.cs,The tool detected the smell in this class because it looks like that an operation is turned into a class. This class contains only the following public method: ProcessState
Imperative Abstraction,QuestorManager.Actions,ValueDump,C:\repos\Da-Teach_Questor\QuestorManager\Actions\ValueDump.cs,The tool detected the smell in this class because it looks like that an operation is turned into a class. This class contains only the following public method: ProcessState
Imperative Abstraction,QuestorManager.Actions,Grab,C:\repos\Da-Teach_Questor\QuestorManager\Actions\Grab.cs,The tool detected the smell in this class because it looks like that an operation is turned into a class. This class contains only the following public method: ProcessState
Imperative Abstraction,QuestorManager.Actions,Drop,C:\repos\Da-Teach_Questor\QuestorManager\Actions\Drop.cs,The tool detected the smell in this class because it looks like that an operation is turned into a class. This class contains only the following public method: ProcessState
Unnecessary Abstraction,QuestorManager,ListItems,C:\repos\Da-Teach_Questor\QuestorManager\ListItems.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Id' name
Unutilized Abstraction,QuestorManager.Domains,Category,C:\repos\Da-Teach_Questor\QuestorManager\Domains\Category.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Imperative Abstraction,QuestorManager.Module,BookmarkDestination,C:\repos\Da-Teach_Questor\QuestorManager\Module\BookmarkDestination.cs,The tool detected the smell in this class because it looks like that an operation is turned into a class. This class contains only the following public method: PerformFinalDestinationTask
Imperative Abstraction,QuestorManager.Module,Traveler,C:\repos\Da-Teach_Questor\QuestorManager\Module\Traveler.cs,The tool detected the smell in this class because it looks like that an operation is turned into a class. This class contains only the following public method: ProcessState
Unnecessary Abstraction,QuestorManager.Common,DirectEve,C:\repos\Da-Teach_Questor\QuestorManager\Common\DirectEve.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Instance' _instance
Unutilized Abstraction,QuestorManager.Extensions,DirectEveExtension,C:\repos\Da-Teach_Questor\QuestorManager\Extensions\DirectEveExtension.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,QuestorManager.Properties,Settings,C:\repos\Da-Teach_Questor\QuestorManager\Properties\Settings.Designer.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Default' defaultInstance
Deficient Encapsulation,QuestorManager,MainForm,C:\repos\Da-Teach_Questor\QuestorManager\MainForm.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: RefineEfficiencyInput' RefineCheckBox' cbxUndersell' cbxSell' chkUpdateMineral' chkBuyItems
Unexploited Encapsulation,QuestorManager,MainForm,C:\repos\Da-Teach_Questor\QuestorManager\MainForm.cs,The tool detected the smell because a set of type checks are performed while those types belong to the same hierarchy. The participating types that were checked are: BookmarkDestination' SolarSystemDestination (in method "OnFrame" of class "MainForm").
Cyclically-dependent Modularization,QuestorManager.Actions,BuyLPI,C:\repos\Da-Teach_Questor\QuestorManager\Actions\BuyLPI.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: QuestorManager.Actions.BuyLPI' QuestorManager.MainForm
Cyclically-dependent Modularization,QuestorManager.Actions,BuyLPI,C:\repos\Da-Teach_Questor\QuestorManager\Actions\BuyLPI.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: QuestorManager.Actions.BuyLPI' QuestorManager.MainForm' QuestorManager.Actions.ValueDump
Cyclically-dependent Modularization,QuestorManager.Actions,ValueDump,C:\repos\Da-Teach_Questor\QuestorManager\Actions\ValueDump.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: QuestorManager.Actions.ValueDump' QuestorManager.MainForm
Cyclically-dependent Modularization,QuestorManager.Actions,ValueDump,C:\repos\Da-Teach_Questor\QuestorManager\Actions\ValueDump.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: QuestorManager.Actions.ValueDump' QuestorManager.MainForm' QuestorManager.Actions.BuyLPI
Insufficient Modularization,QuestorManager,MainForm,C:\repos\Da-Teach_Questor\QuestorManager\MainForm.cs,The tool detected the smell in this class because the class contains large number of methods. Total methods in the class: 41 methods
Insufficient Modularization,QuestorManager,MainForm,C:\repos\Da-Teach_Questor\QuestorManager\MainForm.cs,The tool detected the smell in this class because the class is highly complex. The sum of cyclomatic complexity of all methods of this class (i.e.' WMC) is: 114
Cyclically-dependent Modularization,QuestorManager,MainForm,C:\repos\Da-Teach_Questor\QuestorManager\MainForm.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: QuestorManager.MainForm' QuestorManager.Actions.ValueDump
