Implementation smell,Namespace,Class,File,Method,Description
Long Statement,nmct.ba.cashlessproject.ui.kassa.ViewModel,BestellingVM,C:\repos\SiebertSchoutteten_cashlessproject\nmct.ba.cashlessproject.ui.kassa\ViewModel\BestellingVM.cs,KlantSaldoVerminderen,The length of the statement  "		HttpResponseMessage response = await client.PutAsync ("http://localhost:36841/api/customer"' new StringContent (input' Encoding.UTF8' "application/json")); " is 155.
Long Statement,nmct.ba.cashlessproject.ui.kassa.ViewModel,BestellingVM,C:\repos\SiebertSchoutteten_cashlessproject\nmct.ba.cashlessproject.ui.kassa\ViewModel\BestellingVM.cs,VerkopenToevoegenAanDatabase,The length of the statement  "			HttpResponseMessage response = await client.PostAsync ("http://localhost:36841/api/Sales"' new StringContent (input' Encoding.UTF8' "application/json")); " is 153.
Long Statement,nmct.ba.cashlessproject.ui.kassa.ViewModel,BestellingVM,C:\repos\SiebertSchoutteten_cashlessproject\nmct.ba.cashlessproject.ui.kassa\ViewModel\BestellingVM.cs,RegisterEmployee,The length of the statement  "		HttpResponseMessage response = await client.PostAsync ("http://localhost:36841/api/registeremployee"' new StringContent (input' Encoding.UTF8' "application/json")); " is 164.
Long Statement,nmct.ba.cashlessproject.ui.kassa.ViewModel,BestellingVM,C:\repos\SiebertSchoutteten_cashlessproject\nmct.ba.cashlessproject.ui.kassa\ViewModel\BestellingVM.cs,InsertError,The length of the statement  "		HttpResponseMessage response = await client.PostAsync ("http://localhost:36841/api/clienterror"' new StringContent (input' Encoding.UTF8' "application/json")); " is 159.
Long Statement,nmct.ba.cashlessproject.ui.kassa.ViewModel,LoginVM,C:\repos\SiebertSchoutteten_cashlessproject\nmct.ba.cashlessproject.ui.kassa\ViewModel\LoginVM.cs,InsertError,The length of the statement  "		HttpResponseMessage response = await client.PostAsync ("http://localhost:36841/api/clienterror"' new StringContent (input' Encoding.UTF8' "application/json")); " is 159.
