Implementation smell,Namespace,Class,File,Method,Description
Long Statement,herenciaYPolimorfismo,Alumno,C:\repos\jlopezCutonala_p3_herenciaYPolimorfismo\herenciaYPolimorfismo\herenciaYPolimorfismo\Alumno.cs,presenteEnClase,The length of the statement  "	Console.WriteLine ("El alumno con el código " + this.codigo + " y nombre " + this.nombre + " del semetre " + this.semestre + " se encuentra presente."); " is 152.
Long Statement,herenciaYPolimorfismo,Alumno,C:\repos\jlopezCutonala_p3_herenciaYPolimorfismo\herenciaYPolimorfismo\herenciaYPolimorfismo\Alumno.cs,informacion,The length of the statement  "	return "Información del alumno \n" + "Nombre :" + this.nombre + "\n" + "Edad:" + this.edad + "\n" + "Código :" + this.codigo + "\n" + "Semestre :" + this.semestre + "\n"; " is 170.
Long Statement,herenciaYPolimorfismo,Profesor,C:\repos\jlopezCutonala_p3_herenciaYPolimorfismo\herenciaYPolimorfismo\herenciaYPolimorfismo\Profesor.cs,nombrarLista,The length of the statement  "	Console.WriteLine ("El profesor con el código " + this.codigo + " y nombre " + this.nombre + " nombra lista de la materia " + this.materia + "."); " is 146.
Long Statement,herenciaYPolimorfismo,Profesor,C:\repos\jlopezCutonala_p3_herenciaYPolimorfismo\herenciaYPolimorfismo\herenciaYPolimorfismo\Profesor.cs,informacion,The length of the statement  "	return "Información del profesor \n" + "Nombre :" + this.nombre + "\n" + "Edad:" + this.edad + "\n" + "Código :" + this.codigo + "\n" + "Materia :" + this.materia + "\n"; " is 170.
Magic Number,herenciaYPolimorfismo,Principal,C:\repos\jlopezCutonala_p3_herenciaYPolimorfismo\herenciaYPolimorfismo\herenciaYPolimorfismo\Principal.cs,polimorfismo,The following statement contains a magic number: alumno.edad = 20;  
Magic Number,herenciaYPolimorfismo,Principal,C:\repos\jlopezCutonala_p3_herenciaYPolimorfismo\herenciaYPolimorfismo\herenciaYPolimorfismo\Principal.cs,polimorfismo,The following statement contains a magic number: profesor.edad = 30;  
Magic Number,herenciaYPolimorfismo,Principal,C:\repos\jlopezCutonala_p3_herenciaYPolimorfismo\herenciaYPolimorfismo\herenciaYPolimorfismo\Principal.cs,alumno,The following statement contains a magic number: alumno.edad = 20;  
Magic Number,herenciaYPolimorfismo,Principal,C:\repos\jlopezCutonala_p3_herenciaYPolimorfismo\herenciaYPolimorfismo\herenciaYPolimorfismo\Principal.cs,profesor,The following statement contains a magic number: profesor.edad = 30;  
