Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Todo.UITests,CrossPlatformTests,D:\research\architectureSmells\repos\conceptdev_xamarin-forms-samples\Todo\Todo.UITests\CrossPlatformTests.cs,TestDelete,The length of the statement  "			Assert.IsTrue(result.Any()' "Expected there to be a 'buy pears' row to delete; remove the app from the simulator and re-run test."); " is 132.
