Implementation smell,Namespace,Class,File,Method,Description
Long Statement,HeartRateMonitor,CharacteristicDetail_Hrm,C:\repos\conceptdev_xamarin-forms-samples\BluetoothHeartRateMonitor\HeartRateMonitor.Core\Pages\CharacteristicDetail_Hrm.xaml.cs,DecodeHeartMonitorPosition,The length of the statement  "			// https://developer.apple.com/library/mac/samplecode/HeartRateMonitor/Listings/HeartRateMonitor_HeartRateMonitorAppDelegate_m.html " is 131.
Magic Number,HeartRateMonitor,CharacteristicDetail,C:\repos\conceptdev_xamarin-forms-samples\BluetoothHeartRateMonitor\HeartRateMonitor.Core\Pages\CharacteristicDetail.xaml.cs,UpdateDisplay,The following statement contains a magic number: var s = (from i in c.Value  					select i.ToString ("X").PadRight(2' '0')).ToArray ();
Magic Number,HeartRateMonitor,CharacteristicDetail,C:\repos\conceptdev_xamarin-forms-samples\BluetoothHeartRateMonitor\HeartRateMonitor.Core\Pages\CharacteristicDetail.xaml.cs,DecodeHeartRateCharacteristicValue,The following statement contains a magic number: if ((data [0] & 0x01) == 0) {  				bpm = data [1];  			} else {  				bpm = (ushort)data [1];  				bpm = (ushort)(((bpm >> 8) & 0xFF) | ((bpm << 8) & 0xFF00));  			}
Magic Number,HeartRateMonitor,CharacteristicDetail,C:\repos\conceptdev_xamarin-forms-samples\BluetoothHeartRateMonitor\HeartRateMonitor.Core\Pages\CharacteristicDetail.xaml.cs,DecodeHeartRateCharacteristicValue,The following statement contains a magic number: if ((data [0] & 0x01) == 0) {  				bpm = data [1];  			} else {  				bpm = (ushort)data [1];  				bpm = (ushort)(((bpm >> 8) & 0xFF) | ((bpm << 8) & 0xFF00));  			}
Magic Number,HeartRateMonitor,CharacteristicDetail_Hrm,C:\repos\conceptdev_xamarin-forms-samples\BluetoothHeartRateMonitor\HeartRateMonitor.Core\Pages\CharacteristicDetail_Hrm.xaml.cs,UpdateDisplay,The following statement contains a magic number: var s = (from i in c.Value  				select i.ToString ("X").PadRight(2' '0')).ToArray ();
Magic Number,HeartRateMonitor,CharacteristicDetail_Hrm,C:\repos\conceptdev_xamarin-forms-samples\BluetoothHeartRateMonitor\HeartRateMonitor.Core\Pages\CharacteristicDetail_Hrm.xaml.cs,DecodeHeartRateCharacteristicValue,The following statement contains a magic number: if ((data [0] & 0x01) == 0) {  				bpm = data [1];  			} else {  				bpm = (ushort)data [1];  				bpm = (ushort)(((bpm >> 8) & 0xFF) | ((bpm << 8) & 0xFF00));  			}
Magic Number,HeartRateMonitor,CharacteristicDetail_Hrm,C:\repos\conceptdev_xamarin-forms-samples\BluetoothHeartRateMonitor\HeartRateMonitor.Core\Pages\CharacteristicDetail_Hrm.xaml.cs,DecodeHeartRateCharacteristicValue,The following statement contains a magic number: if ((data [0] & 0x01) == 0) {  				bpm = data [1];  			} else {  				bpm = (ushort)data [1];  				bpm = (ushort)(((bpm >> 8) & 0xFF) | ((bpm << 8) & 0xFF00));  			}
Magic Number,HeartRateMonitor,CharacteristicDetail_Hrm,C:\repos\conceptdev_xamarin-forms-samples\BluetoothHeartRateMonitor\HeartRateMonitor.Core\Pages\CharacteristicDetail_Hrm.xaml.cs,DecodeHeartMonitorPosition,The following statement contains a magic number: switch (position) {  			case 0:  				locationString = @"Other";  				break;  			case 1:  				locationString = @"Chest";  				break;  			case 2:  				locationString = @"Wrist";  				break;  			case 3:  				locationString = @"Finger";  				break;  			case 4:  				locationString = @"Hand";  				break;  			case 5:  				locationString = @"Ear Lobe";  				break;  			case 6:   				locationString = @"Foot";  				break;  			default:  				locationString = @"Reserved";  				break;  			}
Magic Number,HeartRateMonitor,CharacteristicDetail_Hrm,C:\repos\conceptdev_xamarin-forms-samples\BluetoothHeartRateMonitor\HeartRateMonitor.Core\Pages\CharacteristicDetail_Hrm.xaml.cs,DecodeHeartMonitorPosition,The following statement contains a magic number: switch (position) {  			case 0:  				locationString = @"Other";  				break;  			case 1:  				locationString = @"Chest";  				break;  			case 2:  				locationString = @"Wrist";  				break;  			case 3:  				locationString = @"Finger";  				break;  			case 4:  				locationString = @"Hand";  				break;  			case 5:  				locationString = @"Ear Lobe";  				break;  			case 6:   				locationString = @"Foot";  				break;  			default:  				locationString = @"Reserved";  				break;  			}
Magic Number,HeartRateMonitor,CharacteristicDetail_Hrm,C:\repos\conceptdev_xamarin-forms-samples\BluetoothHeartRateMonitor\HeartRateMonitor.Core\Pages\CharacteristicDetail_Hrm.xaml.cs,DecodeHeartMonitorPosition,The following statement contains a magic number: switch (position) {  			case 0:  				locationString = @"Other";  				break;  			case 1:  				locationString = @"Chest";  				break;  			case 2:  				locationString = @"Wrist";  				break;  			case 3:  				locationString = @"Finger";  				break;  			case 4:  				locationString = @"Hand";  				break;  			case 5:  				locationString = @"Ear Lobe";  				break;  			case 6:   				locationString = @"Foot";  				break;  			default:  				locationString = @"Reserved";  				break;  			}
