Namespace,Type,Method,LOC,CC,PC
TodoMvvm,Application,Main,5,1,1
TodoMvvm,AppDelegate,FinishedLaunching,26,2,2
TodoMvvm,Speech,Speech,2,1,0
TodoMvvm,Speech,Speak,10,1,1
