Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Dynamo.Ioc,ResolverScope,C:\repos\MartinF_Dynamo.IoC\Dynamo.Ioc.Extensions\Scope\ResolverScope.cs,Dispose,The length of the statement  "				// - but need a way to know if instance is allowed to be disposed - should not if container lifetime etc. - only TransientLifetime instances should be disposed " is 159.
