Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
IStatusEventHandler,0,1,0,0,0,4,1,2,1,0,0,1
LogStatusEventHandler,0,1,0,0,1,7,1,0,2,0,0,1
Program,0,2,0,0,0,24,2,0,0,0,4,0
StatusRepository,0,2,0,0,2,11,2,0,2,0,0,1
