Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
SwitchableToJson,0,1,0,0,1,16,5,0,0,0,8,0
SwitchableBitArrayToJson,0,1,2,0,1,18,1,0,0,0,1,3
SwitchableIntArrayToJson,0,1,2,0,1,18,1,0,0,0,1,3
JsonConverterForSwitchable,0,3,0,0,3,34,14,0,0,0,4,0
SwitchableRepoToJson,0,3,3,0,3,43,6,0,0,0,7,1
SwitchableShortToJson,0,1,2,0,1,18,1,0,0,0,1,3
CompetePoolGen,8,1,13,0,1,101,3,0,0,1,3,1
ISorterTester,0,0,5,0,0,18,0,1,0,0,0,0
SorterTester,0,1,0,0,1,7,1,0,0,0,3,0
SorterTesterImpl,5,1,7,0,1,70,5,0,1,1,5,1
ISorterResultRepo,0,0,0,0,0,3,0,1,0,0,0,6
SorterResultRepo,0,1,0,0,1,7,1,0,0,0,2,0
SorterResultRepoImpl,0,1,1,0,1,18,1,0,1,0,1,1
ISorterResult,0,0,5,0,0,18,0,1,0,0,0,13
SorterResult,0,3,0,0,3,90,5,0,0,0,6,2
SorterResultImpl,5,1,5,0,1,41,1,0,1,1,2,1
ISwitchResult,0,0,1,0,0,6,0,1,1,0,0,9
SwitchResult,0,2,0,0,2,11,2,0,0,0,3,2
SwitchResultImpl,3,1,3,0,1,30,1,0,2,1,1,1
ISorterDiff,0,0,5,0,0,18,0,1,0,0,0,1
SorterDiff,0,1,0,0,1,7,1,0,0,0,2,1
SorterDiffImpl,4,2,6,0,1,55,3,0,1,0.5,3,1
ISorterResultDiff,0,0,6,0,0,21,0,1,0,0,0,1
SorterResultDiff,0,1,0,0,1,7,1,0,0,0,2,1
SorterResultDiffImpl,4,2,7,0,1,63,3,0,1,0.5,3,1
ISorterResultPoolDiff,0,0,3,0,0,12,0,1,0,0,0,0
SorterResultPoolDiff,0,1,0,0,1,7,1,0,0,0,2,0
SorterResultPoolDiffImpl,1,1,3,0,1,33,4,0,1,1,3,1
ISorterPoolDiff,0,0,2,0,0,9,0,1,0,0,0,0
SorterPoolDiff,0,1,0,0,1,7,1,0,0,0,2,0
SorterPoolDiffImpl,1,1,2,0,1,28,4,0,1,1,3,1
ISwitchableRepoDiff,0,0,2,0,0,9,0,0,0,0,0,0
SwitchableRepoDiff,0,1,0,0,1,7,1,0,0,0,0,0
ISwitchableDiff,0,0,4,0,0,17,0,1,0,0,0,0
SwitchableDiff,0,1,0,0,1,7,1,0,0,0,1,0
SwitchableDiffImpl,1,1,4,0,1,26,1,0,1,1,0,1
ISwitchDiff,0,0,4,0,0,15,0,2,0,0,0,1
SwitchDiff,0,1,0,0,1,10,1,0,0,0,2,1
SwitchDiffImpl,3,1,4,0,1,35,1,0,1,0,1,1
ISwitchResultDiff,0,0,3,0,0,12,0,1,1,0,0,1
SwitchResultDiff,0,1,0,0,1,10,1,0,0,0,2,1
SwitchResultDiffImpl,3,1,7,0,1,50,1,0,2,0,1,1
SorterResultRepoToJson,0,2,1,0,2,18,2,0,0,0,2,1
SorterResultToJson,0,2,5,0,2,36,2,0,0,0,4,1
SwitchResultToJson,0,1,1,0,1,13,1,0,0,0,1,1
SwitchResultToJsonEx,0,2,0,0,2,12,2,0,0,0,3,0
SorterRepoToJson,0,2,1,0,2,18,2,0,0,0,2,0
SorterToJson,0,2,3,0,2,30,2,0,0,0,2,2
SwitchToJson,0,1,1,0,1,13,1,0,0,0,1,1
SwitchToJsonEx,0,2,0,0,2,12,2,0,0,0,3,0
IKeyPair,0,1,5,0,0,19,1,1,0,0,0,17
KeyPair,0,2,0,0,2,23,6,0,0,0,2,1
KeyPairImpl,5,2,5,0,2,57,5,0,1,0.5,1,1
KeyPairRepo,0,1,0,0,1,7,1,0,0,0,2,0
KeyPairRepoImpl,0,1,1,0,1,19,1,0,0,0,1,1
KeySet,3,5,1,0,2,44,8,0,0,1,2,4
KeySetEx,0,2,0,0,2,15,3,0,0,0,2,0
ISorter,0,2,4,0,0,17,2,1,0,0,1,18
Sorter,0,7,0,0,7,39,9,0,0,0,8,0
SorterImpl,3,4,4,0,3,68,9,0,1,0.92,2,1
SwitchableResult,3,1,3,0,1,27,1,0,0,0,2,1
ISorterRepo,0,0,1,0,0,6,0,1,0,0,0,4
SorterRepo,0,1,0,0,1,7,1,0,0,0,2,0
SorterRepoImpl,0,1,1,0,1,18,1,0,1,0,1,1
IStagedSwitch,0,0,2,0,0,9,0,1,1,0,0,2
StagedSwitch,0,2,0,0,2,11,2,0,0,0,3,1
StagedSwitchImpl,2,1,4,0,1,30,1,0,2,1,1,1
SorterStager,0,2,0,0,1,35,6,0,0,0,3,0
SwitchStage,2,3,2,0,3,27,3,0,0,0.67,3,1
ISwitch,0,0,2,0,0,9,0,3,0,0,0,13
Switch,0,1,0,0,1,7,1,0,0,0,2,2
SwitchImpl,2,1,2,0,1,20,1,0,1,0,1,1
ISwitchable,0,2,4,0,0,17,2,3,0,0,2,11
ISwitchableBitArray,0,1,1,0,0,10,1,1,1,0,0,3
SwitchableBitArray,0,4,0,0,4,21,5,0,0,0,5,4
SwitchableBitArrayImpl,3,8,5,0,7,110,14,0,2,0.88,4,1
ISwitchableIntArray,0,1,1,0,0,7,1,1,1,0,0,3
SwitchableIntArray,0,3,0,0,3,18,4,0,0,0,4,3
SwitchableIntArrayImpl,3,8,5,0,7,102,13,0,2,0.92,4,1
ISwitchableRepo,0,0,1,0,0,6,0,1,0,0,0,8
SwitchableRepo,0,4,0,0,4,19,4,0,0,0,6,0
SwitchableRepoImpl,0,1,1,0,1,18,1,0,1,0,1,1
ISwitchableShort,0,0,1,0,0,6,0,1,1,0,0,4
SwitchableShort,0,3,0,0,3,18,4,0,0,0,4,4
SwitchableShortImpl,3,8,5,0,6,94,10,0,2,0.75,5,1
ShortSwitchMaps,1,3,0,0,1,23,5,0,0,0,4,1
SwitchableType,0,0,0,0,0,6,0,0,0,0,0,6
TestConstants,9,0,0,9,0,12,0,0,0,0,1,3
TestSorterResults,2,2,2,0,2,27,2,0,0,0,4,1
TestSorters,2,2,2,0,2,23,2,0,0,0,5,1
TestSwitchable,1,1,1,0,1,13,1,0,0,0,4,1
