Implementation smell,Namespace,Class,File,Method,Description
Long Statement,GaSorter.ViewModel,MainWindowVm,C:\repos\tp-nscan_WpfWorklist\GaSorter\ViewModel\MainWindowVm.cs,OnNewWorkflow,The length of the statement  "	var newWorkflow = SorterWorkflow.Create (name: Enumerable.Range (1' 100).Select (T => "[New " + T + " ]").GetFirstNonMatching (values: SorterGaWorkflowGroupVm.WorkflowGroup.Workflows' keySelector: wf => wf.FileName)); " is 217.
Long Statement,GaSorter.ViewModel,MainWindowVm,C:\repos\tp-nscan_WpfWorklist\GaSorter\ViewModel\MainWindowVm.cs,OnNewWorkflow,The length of the statement  "	SorterGaWorkflowGroupVm.WorkflowVms.MoveCurrentTo (SorterGaWorkflowGroupVm.WorkflowVms.Single (T => T.Workflow == newWorkflow)); " is 128.
Long Statement,GaSorter.ViewModel,MainWindowVm,C:\repos\tp-nscan_WpfWorklist\GaSorter\ViewModel\MainWindowVm.cs,OnOpenWorkflow,The length of the statement  "		SorterGaWorkflowGroupVm.WorkflowVms.MoveCurrentTo (SorterGaWorkflowGroupVm.WorkflowVms.Single (T => T.Workflow == openedWorkflow)); " is 131.
Missing Default,GaSorter.ViewModel,SorterGaWorkflowVm,C:\repos\tp-nscan_WpfWorklist\GaSorter\ViewModel\SorterGaWorkflowVm.cs,ToEntityVm,The following switch statement is missing a default case: switch (entity.TypeName) {  case SorterResultPoolEntity.TypeName:  	return SorterResultPoolVm.Make ((ISorterResultPoolEntity)entity);  case SorterPoolEntity.TypeName:  	return SorterPoolVm.Make ((ISorterPoolEntity)entity);  case SwitchablePoolEntity.TypeName:  	return SwitchablePoolVm.Make ((ISwitchablePoolEntity)entity);  }  
