Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
GridHabitat,6,8,7,0,8,116,8,0,1,0.96,5,2
GridNiche,6,1,6,0,1,48,1,0,1,0.83,2,1
IGridHabitat,0,1,2,0,0,10,1,1,1,0,1,2
IGridNiche,0,0,1,0,0,6,0,1,1,0,0,4
GridMigrationRules,2,2,1,0,2,21,3,0,1,0.75,6,1
HabitatUpdater,3,3,2,0,2,38,4,0,1,0.89,4,0
IHabitat,0,0,1,0,0,6,0,1,0,0,0,3
IHabitatUpdater,0,1,0,0,0,4,1,1,0,0,1,0
IEvaluatedOrganisim,0,0,0,0,0,3,0,0,0,0,0,0
IEvaluator,0,1,1,0,0,7,1,0,0,0,1,0
IOrganisim,0,0,2,0,0,9,0,1,0,0,0,7
HabitatMigrator,0,1,0,0,1,18,4,0,0,0,4,0
IHabitatMigrationRules,0,1,0,0,0,4,1,1,0,0,1,3
ImmigrantsForNiches,1,2,0,0,2,14,3,0,1,0.5,2,1
INicheMigrationRule,0,1,1,0,0,7,1,1,0,0,1,2
INicheImmigrants,0,1,2,0,0,10,1,1,0,0,1,2
NicheImmigrants,2,2,2,0,2,23,2,0,1,1,1,1
UniformNicheMigrationRule,2,2,2,0,2,31,3,0,1,1,2,1
IImmigrantsForNiches,0,1,0,0,0,4,1,1,0,0,0,1
INiche,0,0,5,0,0,18,0,1,0,0,0,8
INicheUpdater,0,1,0,0,0,4,1,1,0,0,2,1
