Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
DatabaseSampleCSharp,Global,0,1,0,0,0,40,1,0,0,-1,0,0,,
DatabaseSampleCSharp,Upload,5,5,0,0,2,110,10,0,0,0.4,0,0,,
