Implementation smell,Namespace,Class,File,Method,Description
Long Statement,ImageResizer.Plugins.PsdReader,PsdReader,C:\repos\imazen_resizer\Plugins\PsdReader\PsdReader.cs,Decode,The length of the statement  "            trace("Parsing and rendering PSD to a Bitmap instance took " + swRender.ElapsedMilliseconds.ToString(NumberFormatInfo.InvariantInfo) + "ms");" is 141.
Long Statement,ImageResizer.Plugins.PsdReader,PsdReader,C:\repos\imazen_resizer\Plugins\PsdReader\PsdReader.cs,DecodeStream,The length of the statement  "            if (!string.IsNullOrEmpty(settings["decoder"]) && !requested) return null; //Don't take it away from the requested decoder" is 122.
