Implementation smell,Namespace,Class,File,Method,Description
Long Statement,MvcSample,MvcApplication,C:\repos\imazen_resizer\Samples\MvcSample\Global.asax.cs,Pipeline_AuthorizeImage,The length of the statement  "            if (e.VirtualPath.StartsWith(PathUtils.ResolveAppRelative("~/App_Data/photos/")' StringComparison.OrdinalIgnoreCase)) e.AllowAccess = true;" is 139.
Long Statement,MvcSample,MvcApplication,C:\repos\imazen_resizer\Samples\MvcSample\Global.asax.cs,Pipeline_Rewrite,The length of the statement  "                e.VirtualPath = PathUtils.ResolveAppRelative("~/App_Data/") + e.VirtualPath.Substring(PathUtils.AppVirtualPath.Length).TrimStart('/');" is 134.
