Namespace,Type,Method,LOC,CC,PC
DotAmf.ServiceModel.Channels,AmfBatchMessage,AmfBatchMessage,6,2,2
DotAmf.ServiceModel.Channels,AmfBatchMessage,ToList,3,1,0
DotAmf.ServiceModel.Channels,AmfMessageBase,AmfMessageBase,5,1,0
DotAmf.ServiceModel.Channels,AmfMessageBase,AmfMessageBase,4,2,1
DotAmf.ServiceModel.Channels,AmfMessageBase,OnWriteBodyContents,3,1,1
DotAmf.ServiceModel.Channels,AmfEncodingBindingElement,AmfEncodingBindingElement,3,1,1
DotAmf.ServiceModel.Channels,AmfEncodingBindingElement,CreateMessageEncoderFactory,1,1,0
DotAmf.ServiceModel.Channels,AmfEncodingBindingElement,Clone,1,1,0
DotAmf.ServiceModel.Channels,AmfEncodingBindingElement,BuildChannelFactory,4,1,1
DotAmf.ServiceModel.Channels,AmfEncodingBindingElement,BuildChannelListener,4,1,1
DotAmf.ServiceModel.Channels,AmfEncoder,AmfEncoder,9,1,1
DotAmf.ServiceModel.Channels,AmfEncoder,IsContentTypeSupported,11,3,1
DotAmf.ServiceModel.Channels,AmfEncoder,ReadMessage,10,1,3
DotAmf.ServiceModel.Channels,AmfEncoder,WriteMessage,13,1,4
DotAmf.ServiceModel.Channels,AmfEncoder,ReadMessage,19,1,3
DotAmf.ServiceModel.Channels,AmfEncoder,WriteMessage,19,1,2
DotAmf.ServiceModel.Channels,AmfEncoderFactory,AmfEncoderFactory,4,1,1
DotAmf.ServiceModel.Channels,AmfEncoderFactory,CreateSessionEncoder,1,1,0
DotAmf.ServiceModel.Channels,AmfGenericMessage,AmfGenericMessage,4,2,2
DotAmf.ServiceModel.Configuration,AmfBehaviorExtensionElement,CreateBehavior,1,1,0
DotAmf.ServiceModel.Configuration,AmfBindingExtensionElement,AmfBindingExtensionElement,3,1,0
DotAmf.ServiceModel.Configuration,AmfBindingExtensionElement,CreateBindingElement,8,1,0
DotAmf.ServiceModel.Description,AmfOperationBehavior,ApplyDispatchBehavior,3,1,2
DotAmf.ServiceModel.Description,AmfOperationBehavior,AddBindingParameters,2,1,2
DotAmf.ServiceModel.Description,AmfOperationBehavior,ApplyClientBehavior,2,1,2
DotAmf.ServiceModel.Description,AmfOperationBehavior,Validate,2,1,1
DotAmf.ServiceModel.Description,AmfEndpointBehavior,ApplyDispatchBehavior,45,3,2
DotAmf.ServiceModel.Description,AmfEndpointBehavior,AddBindingParameters,2,1,2
DotAmf.ServiceModel.Description,AmfEndpointBehavior,ApplyClientBehavior,2,1,2
DotAmf.ServiceModel.Description,AmfEndpointBehavior,Validate,2,1,1
DotAmf.ServiceModel.Dispatcher,AmfEndpointContext,AmfEndpointContext,7,2,1
DotAmf.ServiceModel.Dispatcher,AmfEndpointContext,ResolveContracts,37,5,1
DotAmf.ServiceModel.Dispatcher,AmfEndpointContext,IsValidDataContract,3,1,1
DotAmf.ServiceModel.Dispatcher,AmfEndpointContext,IsContractRegistered,4,2,1
DotAmf.ServiceModel.Dispatcher,AmfEndpointContext,AddContract,17,7,1
DotAmf.ServiceModel.Dispatcher,AmfEndpointContext,ProcessClass,20,5,1
DotAmf.ServiceModel.Dispatcher,AmfEndpointContext,Dispose,2,1,0
DotAmf.ServiceModel.Dispatcher,AmfErrorHandler,AmfErrorHandler,3,1,1
DotAmf.ServiceModel.Dispatcher,AmfErrorHandler,HandleError,3,1,1
DotAmf.ServiceModel.Dispatcher,AmfErrorHandler,ProvideFault,40,9,3
DotAmf.ServiceModel.Dispatcher,AmfMessageFilter,Match,3,1,1
DotAmf.ServiceModel.Dispatcher,AmfMessageFilter,Match,3,1,1
DotAmf.ServiceModel.Dispatcher,AmfMessageInspector,AmfMessageInspector,3,1,1
DotAmf.ServiceModel.Dispatcher,AmfMessageInspector,AfterReceiveRequest,3,1,3
DotAmf.ServiceModel.Dispatcher,AmfMessageInspector,BeforeSendReply,24,3,2
DotAmf.ServiceModel.Dispatcher,AmfOperationInvoker,AmfOperationInvoker,3,1,1
DotAmf.ServiceModel.Dispatcher,AmfOperationInvoker,AllocateInputs,0,1,0
DotAmf.ServiceModel.Dispatcher,AmfOperationInvoker,Invoke,0,1,3
DotAmf.ServiceModel.Dispatcher,AmfOperationInvoker,InvokeBegin,1,1,4
DotAmf.ServiceModel.Dispatcher,AmfOperationInvoker,InvokeEnd,1,1,3
DotAmf.ServiceModel.Dispatcher,AmfDispatchOperationSelector,AmfDispatchOperationSelector,3,1,1
DotAmf.ServiceModel.Dispatcher,AmfDispatchOperationSelector,SelectOperation,54,6,1
DotAmf.ServiceModel.Dispatcher,AmfDispatchOperationSelector,EndpointHasOperation,3,1,2
DotAmf.ServiceModel.Dispatcher,AmfGenericOperationFormatter,DeserializeRequest,20,7,2
DotAmf.ServiceModel.Dispatcher,AmfGenericOperationFormatter,SerializeReply,24,3,3
DotAmf.ServiceModel.Dispatcher,AmfOperationUtil,BuildMessageReply,10,1,2
DotAmf.ServiceModel.Dispatcher,AmfOperationUtil,BuildAcknowledgeMessage,8,1,1
DotAmf.ServiceModel.Dispatcher,AmfOperationUtil,BuildErrorMessage,8,1,1
DotAmf.ServiceModel.Dispatcher,AmfOperationUtil,GenerateUuid,3,1,0
DotAmf.ServiceModel.Dispatcher,AmfOperationUtil,GenerateTimestamp,4,1,0
DotAmf.ServiceModel.Dispatcher,AmfOperationUtil,CreateResultReplyTarget,3,1,1
DotAmf.ServiceModel.Dispatcher,AmfOperationUtil,CreateStatusReplyTarget,3,1,1
DotAmf.ServiceModel.Dispatcher,AmfCommandFormatter,DeserializeRequest,4,1,2
DotAmf.ServiceModel.Dispatcher,AmfCommandFormatter,SerializeReply,4,1,3
DotAmf.ServiceModel.Dispatcher,AmfCommandInvoker,AmfCommandInvoker,2,1,1
DotAmf.ServiceModel.Dispatcher,AmfCommandInvoker,AllocateInputs,1,1,0
DotAmf.ServiceModel.Dispatcher,AmfCommandInvoker,Invoke,6,2,3
DotAmf.ServiceModel.Dispatcher,AmfCommandInvoker,ProcessCommand,13,2,1
DotAmf.ServiceModel.Dispatcher,AmfCommandInvoker,HandleClientPing,8,1,2
DotAmf.ServiceModel.Dispatcher,AmfFaultInvoker,AmfFaultInvoker,2,1,1
DotAmf.ServiceModel.Dispatcher,AmfFaultInvoker,AllocateInputs,1,1,0
DotAmf.ServiceModel.Dispatcher,AmfFaultInvoker,Invoke,10,2,3
DotAmf.ServiceModel,Errors,Errors,2,1,0
DotAmf.ServiceModel.Faults,AmfOperationNotFoundException,AmfOperationNotFoundException,2,1,1
DotAmf.ServiceModel.Faults,AmfOperationNotFoundException,AmfOperationNotFoundException,4,2,2
