Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
IDataRelayClient,0,2,0,0,0,7,2,1,0,0,0,0
SignalRRelayClient,2,4,0,0,4,32,4,0,1,0.38,0,0
CloudConfiguration,0,0,15,0,0,63,0,0,0,0,0,3
EventHubProcessor,3,6,0,0,3,53,9,0,0,0.61,3,1
EventProcessorFactory,1,2,0,0,2,12,2,0,0,0,0,2
FaclityDataProcessorContainer,0,1,0,0,1,12,1,0,0,0,2,0
IConsumerGroupEventProcessor,0,0,2,0,0,9,0,3,0,0,0,2
WorkerRole,2,3,0,0,3,30,3,0,0,0.33,1,0
HttpSendEventProcessor,3,4,2,0,4,56,6,0,1,0.75,0,0
DocDbEventProcessor,7,7,3,0,4,118,19,0,1,0.76,1,0
SqlDatabaseEventProcessor,6,6,2,0,4,99,16,0,1,0.73,1,0
