Implementation smell,Namespace,Class,File,Method,Description
Long Statement,ShaderlabVS.LexTools,Program,D:\research\architectureSmells\repos\wudixiaop_ShaderlabVS\Src\ShaderlabVS.LexTools\Program.cs,Main,The length of the statement  "            lex = lex.Replace("{$HLSLCGBlockKeyWords$}"' string.Join("|"' ShaderlabDataManager.Instance.HLSLCGBlockKeywords).ToLower()); " is 124.
Long Statement,ShaderlabVS.LexTools,Program,D:\research\architectureSmells\repos\wudixiaop_ShaderlabVS\Src\ShaderlabVS.LexTools\Program.cs,Main,The length of the statement  "            lex = lex.Replace("{$HLSLCGNonBlockKeyWords$}"' string.Join("|"' ShaderlabDataManager.Instance.HLSLCGNonblockKeywords).ToLower()); " is 130.
Long Statement,ShaderlabVS.LexTools,Program,D:\research\architectureSmells\repos\wudixiaop_ShaderlabVS\Src\ShaderlabVS.LexTools\Program.cs,Main,The length of the statement  "            lex = lex.Replace("{$HLSLCGSpecialKeyWords$}"' string.Join("|"' ShaderlabDataManager.Instance.HLSLCGSpecialKeywords).ToLower()); " is 128.
Long Statement,ShaderlabVS.LexTools,Program,D:\research\architectureSmells\repos\wudixiaop_ShaderlabVS\Src\ShaderlabVS.LexTools\Program.cs,Main,The length of the statement  "            lex = lex.Replace("{$HLSLCGFunctions$}"' string.Join("|"' ShaderlabDataManager.Instance.HLSLCGFunctions.Select(f => f.Name).ToList()).ToLower()); " is 145.
Long Statement,ShaderlabVS.LexTools,Program,D:\research\architectureSmells\repos\wudixiaop_ShaderlabVS\Src\ShaderlabVS.LexTools\Program.cs,Main,The length of the statement  "            lex = lex.Replace("{$UNITYBuiltinDataTypes$}"' string.Join("|"' ShaderlabDataManager.Instance.UnityBuiltinDatatypes.Select(d => d.Name).ToList()).ToLower()); " is 157.
Long Statement,ShaderlabVS.LexTools,Program,D:\research\architectureSmells\repos\wudixiaop_ShaderlabVS\Src\ShaderlabVS.LexTools\Program.cs,Main,The length of the statement  "            lex = lex.Replace("{$UNITYBuiltinFunctions$}"' string.Join("|"' ShaderlabDataManager.Instance.UnityBuiltinFunctions.Select(f => f.Name).ToList()).ToLower()); " is 157.
Long Statement,ShaderlabVS.LexTools,Program,D:\research\architectureSmells\repos\wudixiaop_ShaderlabVS\Src\ShaderlabVS.LexTools\Program.cs,Main,The length of the statement  "            lex = lex.Replace("{$UNITYBuiltinMacros$}"' string.Join("|"' ShaderlabDataManager.Instance.UnityBuiltinMacros.Select(m => m.Name).ToList()).ToLower()); " is 151.
Long Statement,ShaderlabVS.LexTools,Program,D:\research\architectureSmells\repos\wudixiaop_ShaderlabVS\Src\ShaderlabVS.LexTools\Program.cs,Main,The length of the statement  "            lex = lex.Replace("{$UNITYBuiltinValues$}"' string.Join("|"' ShaderlabDataManager.Instance.UnityBuiltinValues.Select(v => v.Name).ToList()).ToLower()); " is 151.
Long Statement,ShaderlabVS.LexTools,Program,D:\research\architectureSmells\repos\wudixiaop_ShaderlabVS\Src\ShaderlabVS.LexTools\Program.cs,Main,The length of the statement  "            lex = lex.Replace("{$UNITYBuiltinKeywords$}"' string.Join("|"' ShaderlabDataManager.Instance.UnityKeywords.Select(k => k.Name).ToList()).ToLower()); " is 148.
