Method,LOC,CC,PC
DataPersist:RegisterEventHandlers,4,1,1
DataPersist:messenger_OnCategoryChanged,2,1,2
DataPersist:PersistFriendStateChanged,10,4,2
Manager:RegisterHandlers,6,1,2
Manager:RegisterEvents,3,1,2
Manager:ProcessSendFriendRequest,4,1,2
Manager:ProcessMessengerInit,14,2,2
Manager:ProcessRemoveFriends,13,2,2
Manager:ProcessMessengerSearch,21,5,2
Manager:FriendRequestNotify,6,1,2
MessengerExtensionMethods:GetWaitingUpdateMessage,3,1,1
MessengerExtensionMethods:SendWaitingUpdateMessage,9,1,1
MMessengerFriendRequestNotification:Send,7,2,1
MMessengerUpdate:MMessengerUpdate,4,1,0
MMessengerUpdate:Send,20,5,2
MMessengerInit:Send,20,5,2
MMessengerSearchResults:MMessengerSearchResults,2,1,0
MMessengerSearchResults:MMessengerSearchResults,4,1,2
MMessengerSearchResults:AddFriend,4,1,1
MMessengerSearchResults:AddStranger,4,1,1
MMessengerSearchResults:Send,14,4,1
