Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Pair,2,2,2,0,2,30,2,0,0,0,0,2
RingCollection,4,7,4,0,5,176,12,0,0,0.64,0,1
IReadOnlyArray,0,0,1,0,0,9,0,1,0,0,0,3
ListSet,1,6,1,0,5,39,6,0,0,0,0,2
ReadOnlyArray,1,4,1,0,3,33,4,0,1,0,0,1
ADLAdapterInfo,15,0,0,15,0,25,0,0,0,0,0,2
ADLPMActivity,10,0,0,10,0,14,0,0,0,0,0,1
ADLTemperature,2,0,0,2,0,6,0,0,0,0,0,1
ADLFanSpeedValue,4,0,0,4,0,8,0,0,0,0,0,1
ADLFanSpeedInfo,6,0,0,6,0,10,0,0,0,0,0,1
ADL,33,8,0,29,3,150,18,0,0,0.99,2,2
ATIGPU,13,7,3,0,3,160,20,0,1,0.78,11,1
ATIGroup,2,3,1,0,3,90,17,0,1,0.33,4,1
Control,6,3,5,0,3,78,5,0,1,0.72,4,5
FirmwareTable,0,3,0,0,3,67,9,0,0,0,0,1
ControlMode,0,0,0,0,0,5,0,0,0,0,0,5
IControl,0,2,5,0,0,20,2,1,0,0,0,4
IOControlCode,1,2,0,0,2,25,2,0,0,0.5,0,2
Computer,10,15,7,0,7,338,64,0,1,0.89,17,1
Opcode,9,3,0,2,3,359,8,0,0,0,1,3
OperatingSystem,0,2,0,0,1,19,3,0,0,0,0,1
Ring0,7,16,1,1,14,330,54,0,0,1,4,11
KernelDriver,3,7,1,0,7,207,15,0,0,0.62,1,1
Hardware,5,8,6,0,6,88,16,8,1,0.85,5,4
IComputer,0,1,7,0,0,27,1,1,1,0,0,7
Identifier,2,7,0,0,6,77,12,0,0,0.5,0,10
IElement,0,2,0,0,0,7,2,4,0,0,1,0
IGroup,0,2,1,0,0,8,2,8,0,0,0,1
HardwareType,0,0,0,0,0,12,0,0,0,0,0,2
IHardware,0,2,6,0,0,26,2,2,1,0,0,13
IParameter,0,0,7,0,0,26,0,1,1,0,0,5
SensorType,0,0,0,0,0,25,0,0,0,0,0,22
SensorValue,2,1,2,0,1,20,1,0,0,0,0,1
ISensor,0,2,12,0,0,42,2,1,1,0,0,19
IVisitor,0,4,0,0,0,7,4,2,0,0,4,7
SMBIOS,8,3,5,0,2,474,51,0,0,0.75,0,4
ParameterDescription,3,1,3,0,1,27,1,0,0,0,0,9
Parameter,5,3,7,0,3,76,6,0,2,0.8,5,1
Sensor,15,10,12,0,7,209,32,0,2,0.83,13,12
SensorVisitor,1,5,0,0,5,29,8,0,1,0.6,4,2
ISettings,0,4,0,0,0,7,4,1,0,0,0,33
HexStringArray,0,1,0,0,1,21,3,0,0,0,0,0
PInvokeDelegateFactory,2,2,0,0,1,32,8,0,0,0,1,3
ThreadAffinity,0,1,0,0,1,35,2,0,0,0,0,4
HarddriveInformation,3,1,0,3,1,13,1,0,0,0,0,0
DebugSmart,1,7,1,0,7,387,11,0,1,0.43,0,0
DriveAttributeValue,6,0,0,6,0,11,0,0,0,0,0,4
DriveThresholdValue,3,0,0,3,0,8,0,0,0,0,0,2
HarddriveInformationProvider,7,1,0,6,1,44,8,0,0,0,0,0
GenericHarddisk,1,1,0,0,1,79,1,0,1,0,3,0
ISmart,0,7,1,0,0,13,7,2,0,0,0,9
SmartAttribute,1,4,7,0,4,89,5,0,0,0.25,4,8
SmartNames,0,0,121,0,0,611,0,0,0,0,0,0
RequireSmartAttribute,0,1,1,0,1,12,1,0,0,0,0,1
NamePrefixAttribute,0,1,1,0,1,12,1,0,0,0,0,1
SSDIndilinx,1,1,0,0,1,31,1,0,1,0,3,0
SSDIntel,1,1,0,0,1,31,1,0,1,0,3,0
SSDMicron,1,1,0,0,1,35,1,0,1,0,3,0
SSDPlextor,1,1,0,0,1,11,1,0,1,0,3,1
SSDSamsung,1,1,0,0,1,36,1,0,1,0,3,0
SSDSandforce,2,2,0,0,2,52,7,0,1,0.5,6,0
AbstractHarddrive,11,9,1,1,6,282,67,7,2,0.66,14,1
HarddriveGroup,2,3,1,0,3,32,7,0,1,0.67,4,1
WindowsSmart,5,9,1,1,8,351,33,0,1,0.83,2,1
AMDCPU,4,2,0,0,1,22,2,2,1,0.5,3,0
GenericCPU,18,9,4,0,3,238,53,2,2,0.8,10,1
AMD0FCPU,10,4,0,0,3,108,18,0,2,0.58,6,1
AMD10CPU,23,9,0,0,4,339,96,0,2,0.81,7,1
CPUGroup,2,6,1,0,3,149,31,0,1,0.5,7,1
Vendor,0,0,0,0,0,6,0,0,0,0,0,3
CPUID,17,3,13,2,1,213,42,0,0,0.73,2,7
CPULoad,6,5,1,0,4,119,14,0,0,0.7,1,1
IntelCPU,22,6,0,0,3,395,120,0,3,0.69,6,1
NCT677X,30,11,5,0,6,595,63,0,1,0.81,2,1
