Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Fohjin.DDD.Services,MoneyReceiveService,C:\repos\MarkNijhof_Fohjin\Fohjin.DDD.Example\Fohjin.DDD.Services\MoneyReceiveService.cs,RequestedAccountDoesNotExist,The length of the statement  "            throw new UnknownAccountException(string.Format("The requested account '{0}' is not managed by this bank"' moneyTransfer.TargetAccount)); " is 137.
Long Statement,Fohjin.DDD.Services,MoneyTransferService,C:\repos\MarkNijhof_Fohjin\Fohjin.DDD.Example\Fohjin.DDD.Services\MoneyTransferService.cs,MoneyTransferIsGoingToAnInternalAccount,The length of the statement  "            var account = _reportingRepository.GetByExample<AccountReport>(new { AccountNumber = moneyTransfer.TargetAccount }).First(); " is 124.
Long Statement,Fohjin.DDD.Services,MoneyTransferService,C:\repos\MarkNijhof_Fohjin\Fohjin.DDD.Example\Fohjin.DDD.Services\MoneyTransferService.cs,MoneyTransferIsGoingToAnExternalNonExistingAccount,The length of the statement  "            _receiveMoneyTransfers.Receive(new MoneyTransfer(moneyTransfer.SourceAccount' moneyTransfer.TargetAccount.Reverse().ToString()' moneyTransfer.Ammount)); " is 152.
Long Statement,Fohjin.DDD.Services,MoneyTransferService,C:\repos\MarkNijhof_Fohjin\Fohjin.DDD.Example\Fohjin.DDD.Services\MoneyTransferService.cs,CompensatingActionBecauseOfFailedMoneyTransfer,The length of the statement  "            var account = _reportingRepository.GetByExample<AccountReport>(new { AccountNumber = moneyTransfer.SourceAccount }).First(); " is 124.
Long Statement,Fohjin.DDD.Services,MoneyTransferService,C:\repos\MarkNijhof_Fohjin\Fohjin.DDD.Example\Fohjin.DDD.Services\MoneyTransferService.cs,CompensatingActionBecauseOfFailedMoneyTransfer,The length of the statement  "            _bus.Publish(new MoneyTransferFailedCompensatingCommand(account.Id' moneyTransfer.Ammount' moneyTransfer.TargetAccount)); " is 121.
Magic Number,Fohjin.DDD.Services,MoneyTransferService,C:\repos\MarkNijhof_Fohjin\Fohjin.DDD.Example\Fohjin.DDD.Services\MoneyTransferService.cs,MoneyTransferService,The following statement contains a magic number: _moneyTransferOptions = new Dictionary<int' Action<MoneyTransfer>>              {                  {0' MoneyTransferIsGoingToAnInternalAccount}'                  {1' MoneyTransferIsGoingToAnInternalAccount}'                  {2' MoneyTransferIsGoingToAnExternalAccount}'                  {3' MoneyTransferIsGoingToAnExternalAccount}'                  {4' MoneyTransferIsGoingToAnExternalNonExistingAccount}'                  {5' MoneyTransferIsGoingToAnInternalAccount}'                  {6' MoneyTransferIsGoingToAnInternalAccount}'                  {7' MoneyTransferIsGoingToAnExternalAccount}'                  {8' MoneyTransferIsGoingToAnExternalAccount}'              };
Magic Number,Fohjin.DDD.Services,MoneyTransferService,C:\repos\MarkNijhof_Fohjin\Fohjin.DDD.Example\Fohjin.DDD.Services\MoneyTransferService.cs,MoneyTransferService,The following statement contains a magic number: _moneyTransferOptions = new Dictionary<int' Action<MoneyTransfer>>              {                  {0' MoneyTransferIsGoingToAnInternalAccount}'                  {1' MoneyTransferIsGoingToAnInternalAccount}'                  {2' MoneyTransferIsGoingToAnExternalAccount}'                  {3' MoneyTransferIsGoingToAnExternalAccount}'                  {4' MoneyTransferIsGoingToAnExternalNonExistingAccount}'                  {5' MoneyTransferIsGoingToAnInternalAccount}'                  {6' MoneyTransferIsGoingToAnInternalAccount}'                  {7' MoneyTransferIsGoingToAnExternalAccount}'                  {8' MoneyTransferIsGoingToAnExternalAccount}'              };
Magic Number,Fohjin.DDD.Services,MoneyTransferService,C:\repos\MarkNijhof_Fohjin\Fohjin.DDD.Example\Fohjin.DDD.Services\MoneyTransferService.cs,MoneyTransferService,The following statement contains a magic number: _moneyTransferOptions = new Dictionary<int' Action<MoneyTransfer>>              {                  {0' MoneyTransferIsGoingToAnInternalAccount}'                  {1' MoneyTransferIsGoingToAnInternalAccount}'                  {2' MoneyTransferIsGoingToAnExternalAccount}'                  {3' MoneyTransferIsGoingToAnExternalAccount}'                  {4' MoneyTransferIsGoingToAnExternalNonExistingAccount}'                  {5' MoneyTransferIsGoingToAnInternalAccount}'                  {6' MoneyTransferIsGoingToAnInternalAccount}'                  {7' MoneyTransferIsGoingToAnExternalAccount}'                  {8' MoneyTransferIsGoingToAnExternalAccount}'              };
Magic Number,Fohjin.DDD.Services,MoneyTransferService,C:\repos\MarkNijhof_Fohjin\Fohjin.DDD.Example\Fohjin.DDD.Services\MoneyTransferService.cs,MoneyTransferService,The following statement contains a magic number: _moneyTransferOptions = new Dictionary<int' Action<MoneyTransfer>>              {                  {0' MoneyTransferIsGoingToAnInternalAccount}'                  {1' MoneyTransferIsGoingToAnInternalAccount}'                  {2' MoneyTransferIsGoingToAnExternalAccount}'                  {3' MoneyTransferIsGoingToAnExternalAccount}'                  {4' MoneyTransferIsGoingToAnExternalNonExistingAccount}'                  {5' MoneyTransferIsGoingToAnInternalAccount}'                  {6' MoneyTransferIsGoingToAnInternalAccount}'                  {7' MoneyTransferIsGoingToAnExternalAccount}'                  {8' MoneyTransferIsGoingToAnExternalAccount}'              };
Magic Number,Fohjin.DDD.Services,MoneyTransferService,C:\repos\MarkNijhof_Fohjin\Fohjin.DDD.Example\Fohjin.DDD.Services\MoneyTransferService.cs,MoneyTransferService,The following statement contains a magic number: _moneyTransferOptions = new Dictionary<int' Action<MoneyTransfer>>              {                  {0' MoneyTransferIsGoingToAnInternalAccount}'                  {1' MoneyTransferIsGoingToAnInternalAccount}'                  {2' MoneyTransferIsGoingToAnExternalAccount}'                  {3' MoneyTransferIsGoingToAnExternalAccount}'                  {4' MoneyTransferIsGoingToAnExternalNonExistingAccount}'                  {5' MoneyTransferIsGoingToAnInternalAccount}'                  {6' MoneyTransferIsGoingToAnInternalAccount}'                  {7' MoneyTransferIsGoingToAnExternalAccount}'                  {8' MoneyTransferIsGoingToAnExternalAccount}'              };
