Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
CDataGrid,1,4,6,0,1,139,7,0,0,0.25,4,0
CDataGridColumn,0,1,4,0,1,39,1,0,0,0,0,1
CGrid,1,5,4,0,1,131,20,0,0,1,0,1
XBeginPrintEventArgs,0,0,1,0,0,7,0,0,0,0,0,3
XPrintPageEventArgs,1,1,2,0,1,17,1,0,0,1,0,3
IPrinter,0,1,0,0,0,7,1,2,0,0,0,1
Preview,3,10,0,0,3,83,17,0,1,0.93,3,1
Report,16,15,8,1,6,341,58,0,0,0.98,11,1
ReportBandKind,0,0,0,0,0,54,0,0,0,0,0,3
ReportBand,0,0,3,0,0,22,0,0,0,0,0,4
ReportInformation,4,1,4,0,0,50,2,0,0,1,0,2
XReportOriginalPage,3,3,5,0,3,83,8,0,0,1,2,1
ReportPage,4,5,6,0,4,109,15,0,0,0.95,3,2
SummaryRunning,0,0,0,0,0,7,0,0,0,0,0,0
SummaryFunc,0,0,0,0,0,6,0,0,0,0,0,0
Summary,0,0,4,0,0,19,0,0,0,0,0,1
Printer,2,2,0,0,2,48,5,0,1,1,2,1
