Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
ConfigurationCatalog,2,12,2,0,7,143,27,0,1,0.96,1,1
ConfigurationItem,1,1,1,0,1,13,1,0,1,1,1,2
ConfigurationItemExportProvider,0,3,1,0,1,31,5,0,1,0,2,1
ConfigurationProviderExtensions,0,12,0,0,12,179,38,0,0,0,2,0
ConfigurationSourceExtensions,0,3,0,0,3,27,7,0,0,0,0,0
IConfigurationItem,0,0,1,0,0,6,0,1,0,0,0,0
IConfigurationProvider,0,0,1,0,0,6,0,4,0,0,0,1
Settings,6,36,7,0,30,533,80,0,0,0.99,0,1
IniConfigurationSource,1,8,0,0,8,93,8,0,1,1,1,0
FileConfigurationSource,0,7,0,0,7,31,7,0,1,0,0,0
IConfigurationSource,0,7,0,0,0,10,7,2,0,0,0,6
