Method,LOC,CC,PC
ZoomPictureBox:ZoomPictureBox,5,1,0
ZoomPictureBox:FindCenter,3,1,1
ZoomPictureBox:PointToImage,5,1,1
ZoomPictureBox:RectangleToImage,17,3,1
ZoomPictureBox:ShowCenter,7,2,0
ZoomPictureBox:ShowCenter,9,2,1
ZoomPictureBox:ShowAll,7,2,0
ZoomPictureBox:Pan,8,2,1
ZoomPictureBox:Pan,9,2,2
ZoomPictureBox:Zoom,11,2,2
ZoomPictureBox:OnMouseEnter,4,1,1
ZoomPictureBox:OnMouseLeave,4,1,1
ZoomPictureBox:OnMouseWheel,11,4,1
ZoomPictureBox:OnMouseDown,15,8,1
ZoomPictureBox:OnMouseUp,15,6,1
ZoomPictureBox:OnMouseMove,18,8,1
ZoomPictureBox:OnPaint,37,7,1
ZoomPictureBox:OnClientSizeChanged,10,2,1
ZoomPictureBox:OnLoadCompleted,5,1,1
ZoomPictureBox:OnDrawSelection,3,1,1
ZoomPictureBox:OnSelectedAreaChanged,5,2,1
ZoomPictureBox:GetThumbnail,3,1,2
ZoomPictureBox:GetThumbnail,10,3,3
ZoomPictureBox:ThumbnailAbort,3,1,0
ZoomPictureBox:IsThumbnailAbort,3,1,0
ZoomPictureBox:OnVisiblePortionChanged,6,2,0
