Project,Namespace,Ca types,Ce types
WsFederationPlugin,IdentityServer3.WsFederation.Logging,IdentityServer3.WsFederation.Configuration.WsFederationServiceFactory' IdentityServer3.WsFederation.Configuration.AutofacConfig' IdentityServer3.WsFederation.Hosting.CookieMiddlewareTrackingCookieService' IdentityServer3.WsFederation.Results.SignInResult' IdentityServer3.WsFederation.Results.SignOutResult' IdentityServer3.WsFederation.Hosting.LibLogTraceListener' IdentityServer3.WsFederation.Hosting.LogProviderExceptionLogger' IdentityServer3.WsFederation.ResponseHandling.SignInResponseGenerator' IdentityServer3.WsFederation.WsFederationController' IdentityServer3.WsFederation.Validation.SignOutValidator' IdentityServer3.WsFederation.Validation.SignInValidator' IdentityServer3.WsFederation.Results.MetadataResult' IdentityServer3.WsFederation.Logging.LogProviders.NLogLogProvider' IdentityServer3.WsFederation.Logging.LogProviders.Log4NetLogProvider' IdentityServer3.WsFederation.Logging.LogProviders.EntLibLogProvider' IdentityServer3.WsFederation.Logging.LogProviders.SerilogLogProvider' IdentityServer3.WsFederation.Logging.LogProviders.LoupeLogProvider' IdentityServer3.WsFederation.Logging.LogProviders.LogProviderBase' IdentityServer3.WsFederation.Logging.Models.SignOutValidationLog,IdentityServer3.WsFederation.Logging.LogProviders.NLogLogProvider' IdentityServer3.WsFederation.Logging.LogProviders.Log4NetLogProvider' IdentityServer3.WsFederation.Logging.LogProviders.EntLibLogProvider' IdentityServer3.WsFederation.Logging.LogProviders.SerilogLogProvider' IdentityServer3.WsFederation.Logging.LogProviders.LoupeLogProvider' IdentityServer3.WsFederation.Logging.LogProviders.DisposableAction' IdentityServer3.WsFederation.Validation.SignInValidationResult
WsFederationPlugin,IdentityServer3.WsFederation.Logging.LogProviders,IdentityServer3.WsFederation.Logging.LogProvider,IdentityServer3.WsFederation.Logging.ILogProvider' IdentityServer3.WsFederation.Logging.LogLevel
WsFederationPlugin,IdentityServer3.WsFederation.Configuration,IdentityServer3.Core.Configuration.PluginAppBuilderExtensions' IdentityServer3.WsFederation.WsFederationController,IdentityServer3.WsFederation.Logging.ILog' IdentityServer3.WsFederation.Logging.LogProvider' IdentityServer3.WsFederation.Configuration.Hosting.AutofacDependencyResolver' IdentityServer3.WsFederation.Hosting.CookieMiddlewareTrackingCookieService' IdentityServer3.WsFederation.Hosting.ITrackingCookieService' IdentityServer3.WsFederation.ResponseHandling.MetadataResponseGenerator' IdentityServer3.WsFederation.ResponseHandling.SignInResponseGenerator' IdentityServer3.WsFederation.Services.DefaultCustomWsFederationClaimsService' IdentityServer3.WsFederation.Services.DefaultCustomWsFederationRequestValidator' IdentityServer3.WsFederation.Services.DefaultRedirectUriValidator' IdentityServer3.WsFederation.Services.ICustomWsFederationClaimsService' IdentityServer3.WsFederation.Services.IRedirectUriValidator' IdentityServer3.WsFederation.Services.ICustomWsFederationRequestValidator' IdentityServer3.WsFederation.Validation.SignInValidator' IdentityServer3.WsFederation.Validation.SignOutValidator' IdentityServer3.WsFederation.WsFederationController' IdentityServer3.WsFederation.Hosting.LibLogTraceListener' IdentityServer3.WsFederation.Hosting.KatanaDependencyResolver' IdentityServer3.WsFederation.Hosting.LogProviderExceptionLogger' IdentityServer3.WsFederation.Services.IRelyingPartyService' IdentityServer3.WsFederation.Models.RelyingParty' IdentityServer3.WsFederation.Services.InMemoryRelyingPartyService
WsFederationPlugin,IdentityServer3.WsFederation.Configuration.Hosting,IdentityServer3.WsFederation.Configuration.AutofacConfig,
WsFederationPlugin,IdentityServer3.WsFederation.Hosting,IdentityServer3.WsFederation.WsFederationController' IdentityServer3.WsFederation.Configuration.WebApiConfig' IdentityServer3.Core.Configuration.PluginAppBuilderExtensions' IdentityServer3.WsFederation.Configuration.AutofacConfig,IdentityServer3.WsFederation.Logging.ILog' IdentityServer3.WsFederation.Logging.LogProvider
WsFederationPlugin,IdentityServer3.Core.Configuration,,IdentityServer3.WsFederation.Configuration.AutofacConfig' IdentityServer3.WsFederation.Configuration.WebApiConfig' IdentityServer3.WsFederation.Configuration.WsFederationPluginOptions' IdentityServer3.WsFederation.Hosting.AutofacContainerMiddleware
WsFederationPlugin,IdentityServer3.WsFederation.Events,IdentityServer3.WsFederation.WsFederationController,
WsFederationPlugin,IdentityServer3.WsFederation.Logging.Models,IdentityServer3.WsFederation.Validation.SignOutValidator,IdentityServer3.WsFederation.Logging.LogSerializer' IdentityServer3.WsFederation.Validation.SignOutValidationResult
WsFederationPlugin,IdentityServer3.WsFederation.Models,IdentityServer3.WsFederation.Services.IRelyingPartyService' IdentityServer3.WsFederation.Services.IRedirectUriValidator' IdentityServer3.WsFederation.Validation.SignOutValidationResult' IdentityServer3.WsFederation.Services.DefaultRedirectUriValidator' IdentityServer3.WsFederation.Services.InMemoryRelyingPartyService' IdentityServer3.WsFederation.Validation.SignInValidationResult' IdentityServer3.WsFederation.Configuration.WsFederationServiceFactoryExtensions,
WsFederationPlugin,IdentityServer3.WsFederation.ResponseHandling,IdentityServer3.WsFederation.WsFederationController' IdentityServer3.WsFederation.Configuration.AutofacConfig,IdentityServer3.WsFederation.Logging.ILog' IdentityServer3.WsFederation.Logging.LogProvider' IdentityServer3.WsFederation.Services.ICustomWsFederationClaimsService' IdentityServer3.WsFederation.Validation.SignInValidationResult
