Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,EntityFramework.Extended.net40,EntityFramework.Batch,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: EntityFramework.Batch' EntityFramework' EntityFramework.Mapping,EntityFramework.Batch.IBatchRunner' EntityFramework.Batch.MySqlBatchRunner' EntityFramework.Locator' EntityFramework.Mapping.MappingResolver,EntityFramework.Batch.IBatchRunner' EntityFramework.Batch.MySqlBatchRunner' EntityFramework.Locator' EntityFramework.Mapping.MappingResolver
Cyclic Dependency,EntityFramework.Extended.net40,EntityFramework.Batch,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: EntityFramework.Batch' EntityFramework' EntityFramework.Caching' EntityFramework' EntityFramework.Mapping,EntityFramework.Batch.IBatchRunner' EntityFramework.Batch.MySqlBatchRunner' EntityFramework.Locator' EntityFramework.Caching.CacheManager' EntityFramework.Mapping.MappingResolver,EntityFramework.Batch.IBatchRunner' EntityFramework.Batch.MySqlBatchRunner' EntityFramework.Locator' EntityFramework.Caching.CacheManager' EntityFramework.Mapping.MappingResolver
Cyclic Dependency,EntityFramework.Extended.net40,EntityFramework.Caching,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: EntityFramework.Caching' EntityFramework,EntityFramework.Caching.CacheManager' EntityFramework.Locator,EntityFramework.Caching.CacheManager' EntityFramework.Locator
Cyclic Dependency,EntityFramework.Extended.net40,EntityFramework.Caching,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: EntityFramework.Caching' EntityFramework' EntityFramework.Future' EntityFramework,EntityFramework.Caching.CacheManager' EntityFramework.Locator' EntityFramework.Future.FutureQueryBase<T>' EntityFramework.Future.FutureContext,EntityFramework.Caching.CacheManager' EntityFramework.Locator' EntityFramework.Future.FutureQueryBase<T>' EntityFramework.Future.FutureContext
Cyclic Dependency,EntityFramework.Extended.net40,EntityFramework.Future,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: EntityFramework.Future' EntityFramework,EntityFramework.Future.FutureQueryBase<T>' EntityFramework.Future.FutureContext' EntityFramework.Locator,EntityFramework.Future.FutureQueryBase<T>' EntityFramework.Future.FutureContext' EntityFramework.Locator
Cyclic Dependency,EntityFramework.Extended.net40,EntityFramework.Future,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: EntityFramework.Future' EntityFramework' EntityFramework.Mapping' EntityFramework.Batch' EntityFramework,EntityFramework.Future.FutureQueryBase<T>' EntityFramework.Future.FutureContext' EntityFramework.Locator' EntityFramework.Mapping.MappingResolver' EntityFramework.Batch.IBatchRunner' EntityFramework.Batch.MySqlBatchRunner,EntityFramework.Future.FutureQueryBase<T>' EntityFramework.Future.FutureContext' EntityFramework.Locator' EntityFramework.Mapping.MappingResolver' EntityFramework.Batch.IBatchRunner' EntityFramework.Batch.MySqlBatchRunner
Cyclic Dependency,EntityFramework.Extended.net40,EntityFramework.Mapping,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: EntityFramework.Mapping' EntityFramework,EntityFramework.Mapping.MappingResolver' EntityFramework.Locator,EntityFramework.Mapping.MappingResolver' EntityFramework.Locator
Cyclic Dependency,EntityFramework.Extended.net40,EntityFramework.Mapping,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: EntityFramework.Mapping' EntityFramework' EntityFramework.Caching' EntityFramework,EntityFramework.Mapping.MappingResolver' EntityFramework.Locator' EntityFramework.Caching.CacheManager,EntityFramework.Mapping.MappingResolver' EntityFramework.Locator' EntityFramework.Caching.CacheManager
Unstable Dependency,EntityFramework.Extended.net40,EntityFramework.Caching,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): EntityFramework,EntityFramework.Caching.Locator,EntityFramework.Caching.Locator
Unstable Dependency,EntityFramework.Extended.net40,EntityFramework.Future,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): EntityFramework,EntityFramework.Future.Locator,EntityFramework.Future.Locator
