Implementation smell,Namespace,Class,File,Method,Description
Magic Number,Wox.Plugin.PluginIndicator,Main,C:\repos\qianlifeng_Wox\Plugins\Wox.Plugin.PluginIndicator\Main.cs,Query,The following statement contains a magic number: var results = from keyword in PluginManager.NonGlobalPlugins.Keys                            where keyword.StartsWith(query.Terms[0])                            let metadata = PluginManager.NonGlobalPlugins[keyword].Metadata                            let disabled = PluginManager.Settings.Plugins[metadata.ID].Disabled                            where !disabled                            select new Result                            {                                Title = keyword'                                SubTitle = $"Activate {metadata.Name} plugin"'                                Score = 100'                                IcoPath = metadata.IcoPath'                                Action = c =>                                {                                    context.API.ChangeQuery($"{keyword}{Plugin.Query.TermSeperater}");                                    return false;                                }                            };
