Implementation smell,Namespace,Class,File,Method,Description
Complex Method,MVCAPIHelper,APIMethodAttribute,C:\repos\flumeware_MVCAPIHelper\MVCAPIHelper\APIMethodAttribute.cs,OnActionExecuting,Cyclomatic complexity of the method is 9
Long Statement,MVCAPIHelper,APIResponse,C:\repos\flumeware_MVCAPIHelper\MVCAPIHelper\APIResponse.cs,ExecuteResult,The length of the statement  "	string data = Serializer.SerializeToFormat<CommonResponseWrapper> (wrapper' context.HttpContext.Request.Params ["format"]); " is 123.
Missing Default,MVCAPIHelper,Serializer,C:\repos\flumeware_MVCAPIHelper\MVCAPIHelper\Serializer.cs,SerializeToFormat,The following switch statement is missing a default case: switch (format.Trim ().ToLowerInvariant ()) {  case "json":  	return json;  case "csv":  	return csv;  case "jsv":  	return jsv;  case "xml":  	return xml;  }  
Missing Default,MVCAPIHelper,Serializer,C:\repos\flumeware_MVCAPIHelper\MVCAPIHelper\Serializer.cs,Deserialize,The following switch statement is missing a default case: switch (format.Trim ().ToLowerInvariant ()) {  case "json":  	return JsonSerializer.DeserializeFromString<T> (serializedData);  case "csv":  	System.IO.MemoryStream ms = new System.IO.MemoryStream (Encoding.UTF8.GetBytes (serializedData));  	return CsvSerializer.DeserializeFromStream<T> (ms);  case "jsv":  	return TypeSerializer.DeserializeFromString<T> (serializedData);  case "xml":  	return XmlSerializer.DeserializeFromString<T> (serializedData);  }  
