Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,Recurly(netstandard2.0),Recurly,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Recurly' Recurly.Errors,Recurly.BaseClient' Recurly.Client' Recurly.Errors.ApiError,Recurly.BaseClient' Recurly.Client' Recurly.Errors.ApiError
Cyclic Dependency,Recurly(netstandard2.0),Recurly,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Recurly' Recurly.Resources' Recurly.Errors,Recurly.BaseClient' Recurly.Client' Recurly.Resources.Account' Recurly.Errors.ApiError,Recurly.BaseClient' Recurly.Client' Recurly.Resources.Account' Recurly.Errors.ApiError
Cyclic Dependency,Recurly(netstandard2.0),Recurly.Errors,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Recurly.Errors' Recurly' Recurly.Resources' Recurly,Recurly.Errors.ApiError' Recurly.BaseClient' Recurly.Client' Recurly.Resources.Account,Recurly.Errors.ApiError' Recurly.BaseClient' Recurly.Client' Recurly.Resources.Account
Cyclic Dependency,Recurly(netstandard2.0),Recurly.Errors,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Recurly.Errors' Recurly' Recurly.Resources' Recurly' Recurly.Resources,Recurly.Errors.ApiError' Recurly.BaseClient' Recurly.Client' Recurly.Resources.Account,Recurly.Errors.ApiError' Recurly.BaseClient' Recurly.Client' Recurly.Resources.Account
Cyclic Dependency,Recurly(netstandard2.0),Recurly.Resources,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Recurly.Resources' Recurly,Recurly.Resources.Account' Recurly.BaseClient' Recurly.Client,Recurly.Resources.Account' Recurly.BaseClient' Recurly.Client
Unstable Dependency,Recurly(netstandard2.0),Recurly,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Recurly.Errors,Recurly.ApiErrorWrapper' Recurly.Factory' Recurly.NetworkError' Recurly.ApiError,Recurly.ApiErrorWrapper' Recurly.Factory' Recurly.NetworkError' Recurly.ApiError
Unstable Dependency,Recurly(netstandard2.0),Recurly.Resources,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Recurly,Recurly.Resources.Resource' Recurly.Resources.Request,Recurly.Resources.Resource' Recurly.Resources.Request
Ambiguous Interface,Recurly(netstandard2.0),Recurly.Errors,The tool detected the smell in this component because the component provides only a single' general entry-point via the following class: Factory,Recurly.Errors.Factory,Recurly.Errors.Factory
God Component,Recurly(netstandard2.0),Recurly.Resources,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 95,Recurly.Resources.Account' Recurly.Resources.AccountAcquisition' Recurly.Resources.AccountAcquisitionCost' Recurly.Resources.AccountAcquisitionUpdatable' Recurly.Resources.AccountBalance' Recurly.Resources.AccountBalanceAmount' Recurly.Resources.AccountCreate' Recurly.Resources.AccountMini' Recurly.Resources.AccountNote' Recurly.Resources.AccountPurchase' Recurly.Resources.AccountUpdate' Recurly.Resources.AddOn' Recurly.Resources.AddOnCreate' Recurly.Resources.AddOnMini' Recurly.Resources.AddOnPricing' Recurly.Resources.AddOnUpdate' Recurly.Resources.Address' Recurly.Resources.BillingInfo' Recurly.Resources.BillingInfoCreate' Recurly.Resources.BillingInfoUpdatedBy' Recurly.Resources.BinaryFile' Recurly.Resources.Coupon' Recurly.Resources.CouponBulkCreate' Recurly.Resources.CouponCreate' Recurly.Resources.CouponDiscount' Recurly.Resources.CouponDiscountPricing' Recurly.Resources.CouponDiscountTrial' Recurly.Resources.CouponMini' Recurly.Resources.CouponPricing' Recurly.Resources.CouponRedemption' Recurly.Resources.CouponRedemptionCreate' Recurly.Resources.CouponRedemptionMini' Recurly.Resources.CouponUpdate' Recurly.Resources.CreditPayment' Recurly.Resources.CustomField' Recurly.Resources.CustomFieldDefinition' Recurly.Resources.Error' Recurly.Resources.ErrorMayHaveTransaction' Recurly.Resources.ExternalRefund' Recurly.Resources.FraudInfo' Recurly.Resources.Invoice' Recurly.Resources.InvoiceAddress' Recurly.Resources.InvoiceCollect' Recurly.Resources.InvoiceCollection' Recurly.Resources.InvoiceCreate' Recurly.Resources.InvoiceMini' Recurly.Resources.InvoiceRefund' Recurly.Resources.InvoiceUpdatable' Recurly.Resources.Item' Recurly.Resources.ItemCreate' Recurly.Resources.ItemUpdate' Recurly.Resources.LineItem' Recurly.Resources.LineItemCreate' Recurly.Resources.LineItemList' Recurly.Resources.LineItemRefund' Recurly.Resources.PaymentMethod' Recurly.Resources.Plan' Recurly.Resources.PlanCreate' Recurly.Resources.PlanHostedPages' Recurly.Resources.PlanMini' Recurly.Resources.PlanPricing' Recurly.Resources.PlanUpdate' Recurly.Resources.Pricing' Recurly.Resources.PurchaseCreate' Recurly.Resources.Settings' Recurly.Resources.ShippingAddress,Recurly.Resources.Account' Recurly.Resources.AccountAcquisition' Recurly.Resources.AccountAcquisitionCost' Recurly.Resources.AccountAcquisitionUpdatable' Recurly.Resources.AccountBalance' Recurly.Resources.AccountBalanceAmount' Recurly.Resources.AccountCreate' Recurly.Resources.AccountMini' Recurly.Resources.AccountNote' Recurly.Resources.AccountPurchase' Recurly.Resources.AccountUpdate' Recurly.Resources.AddOn' Recurly.Resources.AddOnCreate' Recurly.Resources.AddOnMini' Recurly.Resources.AddOnPricing' Recurly.Resources.AddOnUpdate' Recurly.Resources.Address' Recurly.Resources.BillingInfo' Recurly.Resources.BillingInfoCreate' Recurly.Resources.BillingInfoUpdatedBy' Recurly.Resources.BinaryFile' Recurly.Resources.Coupon' Recurly.Resources.CouponBulkCreate' Recurly.Resources.CouponCreate' Recurly.Resources.CouponDiscount' Recurly.Resources.CouponDiscountPricing' Recurly.Resources.CouponDiscountTrial' Recurly.Resources.CouponMini' Recurly.Resources.CouponPricing' Recurly.Resources.CouponRedemption' Recurly.Resources.CouponRedemptionCreate' Recurly.Resources.CouponRedemptionMini' Recurly.Resources.CouponUpdate' Recurly.Resources.CreditPayment' Recurly.Resources.CustomField' Recurly.Resources.CustomFieldDefinition' Recurly.Resources.Error' Recurly.Resources.ErrorMayHaveTransaction' Recurly.Resources.ExternalRefund' Recurly.Resources.FraudInfo' Recurly.Resources.Invoice' Recurly.Resources.InvoiceAddress' Recurly.Resources.InvoiceCollect' Recurly.Resources.InvoiceCollection' Recurly.Resources.InvoiceCreate' Recurly.Resources.InvoiceMini' Recurly.Resources.InvoiceRefund' Recurly.Resources.InvoiceUpdatable' Recurly.Resources.Item' Recurly.Resources.ItemCreate' Recurly.Resources.ItemUpdate' Recurly.Resources.LineItem' Recurly.Resources.LineItemCreate' Recurly.Resources.LineItemList' Recurly.Resources.LineItemRefund' Recurly.Resources.PaymentMethod' Recurly.Resources.Plan' Recurly.Resources.PlanCreate' Recurly.Resources.PlanHostedPages' Recurly.Resources.PlanMini' Recurly.Resources.PlanPricing' Recurly.Resources.PlanUpdate' Recurly.Resources.Pricing' Recurly.Resources.PurchaseCreate' Recurly.Resources.Settings' Recurly.Resources.ShippingAddress' Recurly.Resources.ShippingAddressCreate' Recurly.Resources.ShippingAddressUpdate' Recurly.Resources.ShippingFeeCreate' Recurly.Resources.ShippingMethod' Recurly.Resources.ShippingMethodMini' Recurly.Resources.ShippingPurchase' Recurly.Resources.Site' Recurly.Resources.Subscription' Recurly.Resources.SubscriptionAddOn' Recurly.Resources.SubscriptionAddOnCreate' Recurly.Resources.SubscriptionAddOnUpdate' Recurly.Resources.SubscriptionCancel' Recurly.Resources.SubscriptionChange' Recurly.Resources.SubscriptionChangeCreate' Recurly.Resources.SubscriptionChangeShippingCreate' Recurly.Resources.SubscriptionCreate' Recurly.Resources.SubscriptionPause' Recurly.Resources.SubscriptionPurchase' Recurly.Resources.SubscriptionShipping' Recurly.Resources.SubscriptionShippingCreate' Recurly.Resources.SubscriptionShippingPurchase' Recurly.Resources.SubscriptionShippingUpdate' Recurly.Resources.SubscriptionUpdate' Recurly.Resources.TaxInfo' Recurly.Resources.Transaction' Recurly.Resources.TransactionError' Recurly.Resources.TransactionPaymentGateway' Recurly.Resources.UniqueCouponCode' Recurly.Resources.User
Feature Concentration,Recurly(netstandard2.0),Recurly,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BaseClient' Client' FileSerializer' JsonSerializer' Pager<T>' RecurlyError' Request' Utils]' [Resource]. LCC (Lack of Component Cohesion) = 0.22,Recurly.Resource,Recurly.BaseClient' Recurly.Client' Recurly.FileSerializer' Recurly.JsonSerializer' Recurly.Pager<T>' Recurly.RecurlyError' Recurly.Request' Recurly.Resource' Recurly.Utils
