Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
SerialPacket,2,3,0,0,3,25,4,0,0,0.33,1,2
Framer,8,9,0,0,3,152,30,0,0,0.78,2,1
Escaper,5,7,0,3,6,61,11,0,0,0.57,0,2
Message,2,8,1,0,6,129,12,2,0,0.62,0,1
EventArgMessage,1,2,0,0,2,14,2,0,0,0,0,5
MessageSource,0,6,0,0,2,32,10,2,0,0,1,4
EventArgSerialMessage,0,0,1,0,0,7,0,0,0,0,0,3
MoteIF,1,5,1,0,4,57,10,0,0,0.2,6,3
SerialMessage,8,7,1,8,5,127,17,0,1,0.82,0,2
SerialSource,23,12,0,4,6,152,29,0,1,0.85,3,1
SFSource,5,10,0,0,7,137,28,1,1,0.72,1,1
SourceMaker,0,1,0,0,1,34,6,0,0,0,3,2
