Architecture smell,Project,Namespace,Cause
Cyclic Dependency,Excel.4.5,Excel.Core.BinaryFormat,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Excel.Core.BinaryFormat' Excel
Unstable Dependency,Excel.4.5,Excel.Core,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Excel.Log
Unstable Dependency,Excel.4.5,Excel,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Excel.Core.BinaryFormat' Excel.Core.OpenXmlFormat
Ambiguous Interface,Excel.4.5,Excel.Core.OpenXmlFormat,The tool detected the smell in this component because the component provides only a single' general entry-point via the following class: XlsxDimension
God Component,Excel.4.5,Excel.Core.BinaryFormat,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 41
Feature Concentration,Excel.4.5,Excel.Core.OpenXmlFormat,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [XlsxDimension' XlsxWorksheet' XlsxNumFmt' XlsxStyles' XlsxWorkbook' XlsxXf' XlsxSST]' [XmlReaderExtensions]. LCC (Lack of Component Cohesion) = 0.25
