Implementation smell,Namespace,Class,File,Method,Description
Complex Method,Invisual.Rest.RestSharp,RestSharpClient,C:\repos\tombowers_AppCore\Invisual.Rest.RestSharp\RestSharpClient.cs,Request,Cyclomatic complexity of the method is 14
Long Statement,Invisual.Rest.RestSharp,RestSharpClient,C:\repos\tombowers_AppCore\Invisual.Rest.RestSharp\RestSharpClient.cs,Request,The length of the statement  "	restRequest.AddParameter ("application/json; charset=utf-8"' _serializer.Serialize (requestData)' ParameterType.RequestBody); " is 125.
Long Statement,Invisual.Rest.RestSharp,RestSharpClient,C:\repos\tombowers_AppCore\Invisual.Rest.RestSharp\RestSharpClient.cs,Request,The length of the statement  "		restRequest.AddParameter ("application/json; charset=utf-8"' _serializer.Serialize (requestData)' ParameterType.RequestBody); " is 125.
