Implementation smell,Namespace,Class,File,Method,Description
Complex Method,sipdotnet,Linphone,D:\research\architectureSmells\repos\bedefaced_sipdotnet\Linphone.cs,OnCallStateChanged,Cyclomatic complexity of the method is 15
Long Parameter List,sipdotnet,Linphone,D:\research\architectureSmells\repos\bedefaced_sipdotnet\Linphone.cs,linphone_auth_info_new,The method has 6 parameters. Parameters: username' userid' passwd' ha1' realm' domain
Long Parameter List,sipdotnet,Linphone,D:\research\architectureSmells\repos\bedefaced_sipdotnet\Linphone.cs,CreatePhone,The method has 6 parameters. Parameters: username' password' server' port' agent' version
Long Identifier,sipdotnet,LinphoneCoreVTable,D:\research\architectureSmells\repos\bedefaced_sipdotnet\Linphone.cs,,The length of the parameter notify_presence_received_for_uri_or_tel is 39.
Long Identifier,sipdotnet,LinphoneCoreVTable,D:\research\architectureSmells\repos\bedefaced_sipdotnet\Linphone.cs,,The length of the parameter message_received_unable_decrypt is 31.
Long Identifier,sipdotnet,LinphoneCoreVTable,D:\research\architectureSmells\repos\bedefaced_sipdotnet\Linphone.cs,,The length of the parameter file_transfer_progress_indication is 33.
Long Identifier,sipdotnet,LinphoneCoreVTable,D:\research\architectureSmells\repos\bedefaced_sipdotnet\Linphone.cs,,The length of the parameter log_collection_upload_state_changed is 35.
Long Identifier,sipdotnet,LinphoneCoreVTable,D:\research\architectureSmells\repos\bedefaced_sipdotnet\Linphone.cs,,The length of the parameter log_collection_upload_progress_indication is 41.
Magic Number,sipdotnet,Linphone,D:\research\architectureSmells\repos\bedefaced_sipdotnet\Linphone.cs,DestroyPhone,The following statement contains a magic number: SetTimeout (delegate {                  linphone_call_params_unref (callsDefaultParams);  				if (linphone_proxy_config_is_registered (proxy_cfg)) { 					linphone_proxy_config_edit (proxy_cfg); 					linphone_proxy_config_enable_register (proxy_cfg' false); 					linphone_proxy_config_done (proxy_cfg); 				}  				SetTimeout (delegate { 					running = false; 				}' 10000);  			}' 5000);
Magic Number,sipdotnet,Linphone,D:\research\architectureSmells\repos\bedefaced_sipdotnet\Linphone.cs,DestroyPhone,The following statement contains a magic number: SetTimeout (delegate {                  linphone_call_params_unref (callsDefaultParams);  				if (linphone_proxy_config_is_registered (proxy_cfg)) { 					linphone_proxy_config_edit (proxy_cfg); 					linphone_proxy_config_enable_register (proxy_cfg' false); 					linphone_proxy_config_done (proxy_cfg); 				}  				SetTimeout (delegate { 					running = false; 				}' 10000);  			}' 5000);
Magic Number,sipdotnet,Linphone,D:\research\architectureSmells\repos\bedefaced_sipdotnet\Linphone.cs,LinphoneMainLoop,The following statement contains a magic number: System.Threading.Thread.Sleep(100);
