Method,LOC,CC,PC
Configuration:GetUriApplicationSetting,15,4,1
Configuration:GetApplicationSetting,6,2,1
Configuration:LocateConfiguration,7,1,0
EndpointInfo:EndpointInfo,3,1,0
EndpointInfo:Bind,12,2,1
EndpointInfo:Clear,8,1,0
MainForm:MainForm,3,1,0
MainForm:Consume,6,1,2
MainForm:Consume,6,1,2
MainForm:Consume,6,1,2
MainForm:Consume,6,1,2
MainForm:Consume,6,1,2
MainForm:Consume,6,1,1
MainForm:Consume,2,1,1
MainForm:Consume,8,1,1
MainForm:Consume,6,1,1
MainForm:Consume,6,1,2
MainForm:Consume,6,1,2
MainForm:Consume,6,1,2
MainForm:OnClosing,7,1,1
MainForm:RefreshHealthView,11,4,1
MainForm:AddOrUpdateHealthItem,15,2,3
MainForm:MainFormLoad,7,1,2
MainForm:ConnectToSubscriptionService,21,1,0
MainForm:BootstrapServiceBus,3,1,0
MainForm:BootstrapContainer,3,1,0
MainForm:AddSubscriptionToView,28,5,1
MainForm:RemoveSubscriptionFromView,13,2,1
MainForm:RefreshSubscriptions,16,6,1
MainForm:AddOrUpdateTimeoutListView,13,2,3
MainForm:RemoveTimeoutFromListView,6,2,2
MainForm:SubscriptionViewAfterSelect,4,1,2
MainForm:RemoveToolStripMenuItemClick,5,2,2
MainForm:SubscriptionViewPreviewKeyDown,5,2,2
MainForm:RemoveSubscriptions,15,4,4
MainForm:GetDescription,19,4,1
MainForm:IsRemovable,3,1,1
MainForm:Consume,2,1,1
MainForm:Consume,20,1,1
MainForm:Consume,16,1,1
Program:Main,6,1,0
SystemViewRegistry:GetBus,7,1,2
Resources:Resources,2,1,0
