Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
ZeroMqConfigurationExtensions,0,1,0,0,1,7,1,0,0,0,2,0
ZeroMqTransitHost,11,9,1,0,1,231,17,0,1,0.7,4,1
