Project,Namespace,Ca types,Ce types
Corale.Colore,Corale.Colore,Corale.Colore.Razer.NativeCallException' Corale.Colore.Razer.UnsupportedDeviceException' Corale.Colore.Tests.ColoreExceptionTests' Corale.Colore.Core.RegistryHelper' Corale.Colore.Razer.NativeMethods' Corale.Colore.Core.Chroma' Corale.Colore.Tests.SdkVersionTests,Corale.Colore.Native.Kernel32.NativeMethods' Corale.Colore.Annotations.PublicAPIAttribute
Corale.Colore,Corale.Colore.Core,Corale.Colore.Tester.MainWindow' Corale.Colore.Razer.ChromaLink.Effects.Custom' Corale.Colore.Razer.ChromaLink.Effects.Static' Corale.Colore.Razer.Effects.Blinking' Corale.Colore.Razer.Effects.Breathing' Corale.Colore.Razer.Effects.Custom' Corale.Colore.Razer.Effects.Reactive' Corale.Colore.Razer.Effects.Static' Corale.Colore.Razer.Headset.Effects.Breathing' Corale.Colore.Razer.Headset.Effects.Static' Corale.Colore.Razer.Keyboard.Effects.Breathing' Corale.Colore.Razer.Keyboard.Effects.Custom' Corale.Colore.Razer.Keyboard.Effects.Reactive' Corale.Colore.Razer.Keyboard.Effects.Static' Corale.Colore.Razer.Keypad.Effects.Breathing' Corale.Colore.Razer.Keypad.Effects.Custom' Corale.Colore.Razer.Keypad.Effects.Reactive' Corale.Colore.Razer.Keypad.Effects.Static' Corale.Colore.Razer.Mousepad.Effects.Breathing' Corale.Colore.Razer.Mousepad.Effects.Custom' Corale.Colore.Razer.Mousepad.Effects.Static' Corale.Colore.Razer.Mouse.Effects.Blinking' Corale.Colore.Razer.Mouse.Effects.Breathing' Corale.Colore.Razer.Mouse.Effects.Custom' Corale.Colore.Razer.Mouse.Effects.CustomGrid' Corale.Colore.Razer.Mouse.Effects.Reactive' Corale.Colore.Razer.Mouse.Effects.Static' Corale.Colore.WinForms.Extensions' Corale.Colore.Wpf.Extensions' Corale.Colore.Tests.Core.ColorTests' Corale.Colore.Tests.Razer.Effects.BlinkingTests' Corale.Colore.Tests.Razer.Effects.BreathingTests' Corale.Colore.Tests.Razer.Effects.CustomTests' Corale.Colore.Tests.Razer.Effects.ReactiveTests' Corale.Colore.Tests.Razer.Effects.StaticTests' Corale.Colore.Tests.Razer.Headset.Effects.BreathingTests' Corale.Colore.Tests.Razer.Headset.Effects.StaticTests' Corale.Colore.Tests.Razer.Keyboard.Effects.BreathingTests' Corale.Colore.Tests.Razer.Keyboard.Effects.CustomTests' Corale.Colore.Tests.Razer.Keyboard.Effects.ReactiveTests' Corale.Colore.Tests.Razer.Keyboard.Effects.StaticTests' Corale.Colore.Tests.Razer.Keypad.Effects.BreathingTests' Corale.Colore.Tests.Razer.Keypad.Effects.CustomTests' Corale.Colore.Tests.Razer.Keypad.Effects.ReactiveTests' Corale.Colore.Tests.Razer.Keypad.Effects.StaticTests' Corale.Colore.Tests.Razer.Mousepad.Effects.BreathingTests' Corale.Colore.Tests.Razer.Mousepad.Effects.CustomTests' Corale.Colore.Tests.Razer.Mousepad.Effects.StaticTests' Corale.Colore.Tests.Razer.Mouse.Effects.BlinkingTests' Corale.Colore.Tests.Razer.Mouse.Effects.BreathingTests' Corale.Colore.Tests.Razer.Mouse.Effects.CustomGridTests' Corale.Colore.Tests.Razer.Mouse.Effects.CustomTests' Corale.Colore.Tests.Razer.Mouse.Effects.ReactiveTests' Corale.Colore.Tests.Razer.Mouse.Effects.StaticTests' Corale.Colore.Tester.ViewModels.MiscViewModel' Corale.Colore.Tester.ViewModels.HeadsetViewModel' Corale.Colore.Tester.ViewModels.KeyboardViewModel' Corale.Colore.Tester.ViewModels.KeypadViewModel' Corale.Colore.Tester.ViewModels.MousepadViewModel' Corale.Colore.Tester.ViewModels.MouseViewModel' Corale.Colore.Wpf.Tests.ExtensionTests' Corale.Colore.WinForms.Tests.ExtensionTests,Corale.Colore.Logging.ILog' Corale.Colore.SdkVersion' Corale.Colore.Razer.Devices' Corale.Colore.Razer.DeviceInfo' Corale.Colore.Razer.Constants' Corale.Colore.Razer.ChromaLink.Effects.Custom' Corale.Colore.Razer.ChromaLink.Effects.Effect' Corale.Colore.Razer.ChromaLink.Effects.Static' Corale.Colore.Annotations.PublicAPIAttribute' Corale.Colore.EnvironmentHelper' Corale.Colore.Native.Kernel32.NativeMethods' Corale.Colore.Razer.Effect' Corale.Colore.Razer.Effects.Blinking' Corale.Colore.Razer.Effects.Breathing' Corale.Colore.Razer.Effects.Custom' Corale.Colore.Razer.Effects.Reactive' Corale.Colore.Razer.Effects.Duration' Corale.Colore.Razer.Effects.SpectrumCycling' Corale.Colore.Razer.Effects.Static' Corale.Colore.Razer.Effects.Wave' Corale.Colore.Razer.Effects.Direction' Corale.Colore.Razer.Headset.Effects.Effect' Corale.Colore.Razer.Headset.Effects.Static' Corale.Colore.Razer.Headset.Effects.Breathing' Corale.Colore.Razer.Keyboard.Key' Corale.Colore.Razer.Keyboard.Effects.Breathing' Corale.Colore.Razer.Keyboard.Effects.Duration' Corale.Colore.Razer.Keyboard.Effects.Custom' Corale.Colore.Razer.Keyboard.Effects.Direction' Corale.Colore.Razer.Keyboard.Effects.Effect' Corale.Colore.Razer.Keyboard.Effects.Reactive' Corale.Colore.Razer.Keyboard.Effects.Static' Corale.Colore.Razer.Keyboard.Effects.Wave' Corale.Colore.Razer.Keypad.Effects.Breathing' Corale.Colore.Razer.Keypad.Effects.Custom' Corale.Colore.Razer.Keypad.Effects.Reactive' Corale.Colore.Razer.Keypad.Effects.Duration' Corale.Colore.Razer.Keypad.Effects.Static' Corale.Colore.Razer.Keypad.Effects.Wave' Corale.Colore.Razer.Keypad.Effects.Direction' Corale.Colore.Razer.Keypad.Effects.Effect' Corale.Colore.Razer.Mouse.Led' Corale.Colore.Razer.Mouse.Effects.Effect' Corale.Colore.Razer.Mouse.Effects.Breathing' Corale.Colore.Razer.Mouse.Effects.Static' Corale.Colore.Razer.Mouse.Effects.Blinking' Corale.Colore.Razer.Mouse.Effects.Reactive' Corale.Colore.Razer.Mouse.Effects.Duration' Corale.Colore.Razer.Mouse.Effects.SpectrumCycling' Corale.Colore.Razer.Mouse.Effects.Wave' Corale.Colore.Razer.Mouse.Effects.Direction' Corale.Colore.Razer.Mouse.Effects.Custom' Corale.Colore.Razer.Mouse.Effects.CustomGrid' Corale.Colore.Razer.Mousepad.Effects.Breathing' Corale.Colore.Razer.Mousepad.Effects.Static' Corale.Colore.Razer.Mousepad.Effects.Wave' Corale.Colore.Razer.Mousepad.Effects.Direction' Corale.Colore.Razer.Mousepad.Effects.Custom' Corale.Colore.Razer.Mousepad.Effects.Effect' Corale.Colore.Razer.Keyboard.UnsafeKeyAttribute' Corale.Colore.Razer.Keyboard.PositionData' Corale.Colore.Razer.Keyboard.Effects.BreathingType' Corale.Colore.Razer.Keypad.Effects.BreathingType' Corale.Colore.Razer.Mousepad.Effects.BreathingType' Corale.Colore.Razer.Result' Corale.Colore.Razer.NativeMethods
Corale.Colore,Corale.Colore.Events,,
Corale.Colore,Corale.Colore.Logging,Corale.Colore.Core.Chroma' Corale.Colore.Core.ChromaLink' Corale.Colore.Core.RegistryHelper' Corale.Colore.Core.GenericDevice' Corale.Colore.Core.Headset' Corale.Colore.Core.Keyboard' Corale.Colore.Core.Keypad' Corale.Colore.Core.Mouse' Corale.Colore.Core.Mousepad' Corale.Colore.Core.NativeWrapper,
Corale.Colore,Corale.Colore.Native.Kernel32,Corale.Colore.EnvironmentHelper' Corale.Colore.Core.RegistryHelper' Corale.Colore.Razer.NativeMethods,
Corale.Colore,Corale.Colore.Annotations,Corale.Colore.Razer.ChromaLink.Effects.Static' Corale.Colore.Razer.Keypad.Effects.Breathing' Corale.Colore.Razer.Keypad.Effects.Reactive' Corale.Colore.Razer.Keypad.Effects.Static' Corale.Colore.Razer.Keypad.Effects.Wave' Corale.Colore.Razer.Mousepad.Effects.Breathing' Corale.Colore.Razer.Mousepad.Effects.Static' Corale.Colore.Razer.Mousepad.Effects.Wave' Corale.Colore.Razer.Mouse.Effects.Blinking' Corale.Colore.Razer.Mouse.Effects.Breathing' Corale.Colore.Razer.Mouse.Effects.None' Corale.Colore.Razer.Mouse.Effects.Reactive' Corale.Colore.Razer.Mouse.Effects.SpectrumCycling' Corale.Colore.Razer.Mouse.Effects.Wave' Corale.Colore.Razer.Mouse.Effects.Static' Corale.Colore.SdkVersion' Corale.Colore.Core.Color' Corale.Colore.Razer.ChromaLink.Constants' Corale.Colore.Razer.DeviceInfo' Corale.Colore.Razer.Devices' Corale.Colore.Razer.Effects.Blinking' Corale.Colore.Razer.Effects.Breathing' Corale.Colore.Razer.Effects.Custom' Corale.Colore.Razer.Effects.None' Corale.Colore.Razer.Effects.Reactive' Corale.Colore.Razer.Effects.SpectrumCycling' Corale.Colore.Razer.Effects.Static' Corale.Colore.Razer.Effects.Wave' Corale.Colore.Razer.Headset.Effects.Breathing' Corale.Colore.Razer.Headset.Effects.Static' Corale.Colore.Razer.Keyboard.Constants' Corale.Colore.Razer.Keyboard.Effects.Breathing' Corale.Colore.Razer.Keyboard.Effects.Reactive' Corale.Colore.Razer.Keyboard.Effects.Static' Corale.Colore.Razer.Keyboard.Effects.Wave' Corale.Colore.Razer.Keypad.Constants,
Corale.Colore,Corale.Colore.Razer.ChromaLink,Corale.Colore.Razer.ChromaLink.Effects.Custom,Corale.Colore.Annotations.PublicAPIAttribute
Corale.Colore,Corale.Colore.Razer.ChromaLink.Effects,Corale.Colore.Core.ChromaLink' Corale.Colore.Core.IChromaLink' Corale.Colore.Core.NativeWrapper,Corale.Colore.Razer.ChromaLink.Constants' Corale.Colore.Core.Color' Corale.Colore.Annotations.UsedImplicitlyAttribute
Corale.Colore,Corale.Colore.Razer,Corale.Colore.Core.Chroma' Corale.Colore.Razer.Effects.Custom' Corale.Colore.Tests.Razer.Effects.CustomTests' Corale.Colore.Core.NativeWrapper' Corale.Colore.Core.GenericDevice' Corale.Colore.Tests.Razer.DevicesTests' Corale.Colore.Tests.Razer.UnsupportedDeviceExceptionTests' Corale.Colore.Core.IGenericDevice' Corale.Colore.Tests.Razer.NativeCallExceptionTests' Corale.Colore.Tests.Razer.ResultTests,Corale.Colore.Annotations.PublicAPIAttribute' Corale.Colore.ColoreException' Corale.Colore.EnvironmentHelper' Corale.Colore.Native.Kernel32.NativeMethods
Corale.Colore,Corale.Colore.Razer.Effects,Corale.Colore.Core.GenericDevice' Corale.Colore.Core.IGenericDevice' Corale.Colore.Tests.Razer.Effects.BlinkingTests' Corale.Colore.Tests.Razer.Effects.BreathingTests' Corale.Colore.Tests.Razer.Effects.CustomTests' Corale.Colore.Tests.Razer.Effects.WaveTests' Corale.Colore.Tests.Razer.Effects.ReactiveTests' Corale.Colore.Tests.Razer.Effects.NoneTests' Corale.Colore.Tests.Razer.Effects.SpectrumCyclingTests' Corale.Colore.Tests.Razer.Effects.StaticTests,Corale.Colore.Annotations.PublicAPIAttribute' Corale.Colore.Core.Color' Corale.Colore.Razer.Constants
