Implementation smell,Namespace,Class,File,Method,Description
Long Statement,WealthLabDataConverter,MainForm,C:\repos\AnCh7_WealthLabDataConverter\src\WealthLabDataConverter.UI\MainForm.cs,InitDependencies,The length of the statement  "	_fundamentalDataConverter = (FundamentalDataConverter)DependencyFactory.Container.Resolve<IDataConverter> ("Fundamental"); " is 122.
Long Statement,WealthLabDataConverter,MainForm,C:\repos\AnCh7_WealthLabDataConverter\src\WealthLabDataConverter.UI\MainForm.cs,ProcessQuotesAsync,The length of the statement  "		var data = _quotesDataConverter.ProcessDataFromFile (filename' out securityName' out timeFrameName' out timeFrameInterval); " is 123.
Magic Number,WealthLabDataConverter,MainForm,C:\repos\AnCh7_WealthLabDataConverter\src\WealthLabDataConverter.UI\MainForm.cs,SetDefaultValues,The following statement contains a magic number: cbOHLC.SelectedIndex = 2;  
