Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Sermo.UnitTests,RepositoryRoomViewModelServiceTests,D:\research\architectureSmells\repos\garymcleanhall_AdaptiveCode\Sprints\sample-sprint1-add-room-messages\Sermo.UnitTests\RepositoryRoomViewModelServiceTests.cs,ConstructingWithoutRoomRepositoryThrowsArgumentNullException,The length of the statement  "            Assert.Throws<ArgumentNullException>(() => new RepositoryRoomViewModelService(null' mockMessageRepository.Object' mockRoomViewModelMapper.Object)); " is 147.
Long Statement,Sermo.UnitTests,RepositoryRoomViewModelServiceTests,D:\research\architectureSmells\repos\garymcleanhall_AdaptiveCode\Sprints\sample-sprint1-add-room-messages\Sermo.UnitTests\RepositoryRoomViewModelServiceTests.cs,ConstructingWithoutMessageRepositoryThrowsArgumentNullException,The length of the statement  "            Assert.Throws<ArgumentNullException>(() => new RepositoryRoomViewModelService(mockRoomRepository.Object' null' mockRoomViewModelMapper.Object)); " is 144.
Long Statement,Sermo.UnitTests,RepositoryRoomViewModelServiceTests,D:\research\architectureSmells\repos\garymcleanhall_AdaptiveCode\Sprints\sample-sprint1-add-room-messages\Sermo.UnitTests\RepositoryRoomViewModelServiceTests.cs,ConstructingWithoutServiceThrowsArgumentNullException,The length of the statement  "            Assert.Throws<ArgumentNullException>(() => new RepositoryRoomViewModelService(mockRoomRepository.Object' mockMessageRepository.Object' null)); " is 142.
Long Statement,Sermo.UnitTests,RepositoryRoomViewModelServiceTests,D:\research\architectureSmells\repos\garymcleanhall_AdaptiveCode\Sprints\sample-sprint1-add-room-messages\Sermo.UnitTests\RepositoryRoomViewModelServiceTests.cs,CreateService,The length of the statement  "            return new RepositoryRoomViewModelService(mockRoomRepository.Object' mockMessageRepository.Object' mockRoomViewModelMapper.Object); " is 131.
Magic Number,Sermo.UnitTests,RoomControllerTests,D:\research\architectureSmells\repos\garymcleanhall_AdaptiveCode\Sprints\sample-sprint1-add-room-messages\Sermo.UnitTests\RoomControllerTests.cs,PostAddMessageWithInvalidTextReturnsBadRequestStatusCode,The following statement contains a magic number: Assert.That(httpStatusCodeResult.StatusCode' Is.EqualTo(400));
