Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Svt.Caspar.Controls,FlashTemplateHostControl,C:\repos\maceyldn_CasparCGPlayout\Dependencies\framework\Svt.Caspar.Controls\FlashTemplateHostControl.cs,Add,The length of the statement  "			StringBuilder request = new StringBuilder ((Version == Versions.Version17 || Version == Versions.Version18) ? AddRequestTemplate17 : AddRequestTemplate' dataxml.Length + AddRequestTemplate.Length); " is 197.
Long Statement,Svt.Caspar.Controls,FlashTemplateHostControl,C:\repos\maceyldn_CasparCGPlayout\Dependencies\framework\Svt.Caspar.Controls\FlashTemplateHostControl.cs,Add,The length of the statement  "		StringBuilder request = new StringBuilder ((Version == Versions.Version17 || Version == Versions.Version18) ? AddRequestTemplate17 : AddRequestTemplate' data.Length + AddRequestTemplate.Length); " is 194.
Long Statement,Svt.Caspar.Controls,FlashTemplateHostControl,C:\repos\maceyldn_CasparCGPlayout\Dependencies\framework\Svt.Caspar.Controls\FlashTemplateHostControl.cs,Remove,The length of the statement  "	StringBuilder request = new StringBuilder ((Version == Versions.Version17 || Version == Versions.Version18) ? RemoveRequestTemplate17 : RemoveRequestTemplate); " is 159.
Long Statement,Svt.Caspar.Controls,FlashTemplateHostControl,C:\repos\maceyldn_CasparCGPlayout\Dependencies\framework\Svt.Caspar.Controls\FlashTemplateHostControl.cs,Play,The length of the statement  "	StringBuilder request = new StringBuilder ((Version == Versions.Version17 || Version == Versions.Version18) ? PlayRequestTemplate17 : PlayRequestTemplate); " is 155.
Long Statement,Svt.Caspar.Controls,FlashTemplateHostControl,C:\repos\maceyldn_CasparCGPlayout\Dependencies\framework\Svt.Caspar.Controls\FlashTemplateHostControl.cs,Stop,The length of the statement  "	StringBuilder request = new StringBuilder ((Version == Versions.Version17 || Version == Versions.Version18) ? StopRequestTemplate17 : StopRequestTemplate); " is 155.
Long Statement,Svt.Caspar.Controls,FlashTemplateHostControl,C:\repos\maceyldn_CasparCGPlayout\Dependencies\framework\Svt.Caspar.Controls\FlashTemplateHostControl.cs,Next,The length of the statement  "	StringBuilder request = new StringBuilder ((Version == Versions.Version17 || Version == Versions.Version18) ? NextRequestTemplate17 : NextRequestTemplate); " is 155.
Long Statement,Svt.Caspar.Controls,FlashTemplateHostControl,C:\repos\maceyldn_CasparCGPlayout\Dependencies\framework\Svt.Caspar.Controls\FlashTemplateHostControl.cs,Update,The length of the statement  "		StringBuilder request = new StringBuilder ((Version == Versions.Version17 || Version == Versions.Version18) ? UpdateRequestTemplate17 : UpdateRequestTemplate' dataxml.Length + UpdateRequestTemplate.Length); " is 206.
Long Statement,Svt.Caspar.Controls,FlashTemplateHostControl,C:\repos\maceyldn_CasparCGPlayout\Dependencies\framework\Svt.Caspar.Controls\FlashTemplateHostControl.cs,Goto,The length of the statement  "	StringBuilder request = new StringBuilder ((Version == Versions.Version17 || Version == Versions.Version18) ? GotoRequestTemplate17 : GotoRequestTemplate); " is 155.
Long Statement,Svt.Caspar.Controls,FlashTemplateHostControl,C:\repos\maceyldn_CasparCGPlayout\Dependencies\framework\Svt.Caspar.Controls\FlashTemplateHostControl.cs,InvokeMethod,The length of the statement  "	StringBuilder request = new StringBuilder ((Version == Versions.Version17 || Version == Versions.Version18) ? InvokeRequestTemplate17 : InvokeRequestTemplate); " is 159.
Magic Number,Svt.Caspar.Controls,FlashTemplateHostControl,C:\repos\maceyldn_CasparCGPlayout\Dependencies\framework\Svt.Caspar.Controls\FlashTemplateHostControl.cs,control_Resize,The following statement contains a magic number: if (AspectControl == Aspects.Aspect169)  	finalSize = GetLargestAspectCorrectRect (bounds' new Size (16' 9));  else if (AspectControl == Aspects.Aspect43)  	finalSize = GetLargestAspectCorrectRect (bounds' new Size (4' 3));  else  	finalSize = bounds;  
Magic Number,Svt.Caspar.Controls,FlashTemplateHostControl,C:\repos\maceyldn_CasparCGPlayout\Dependencies\framework\Svt.Caspar.Controls\FlashTemplateHostControl.cs,control_Resize,The following statement contains a magic number: if (AspectControl == Aspects.Aspect169)  	finalSize = GetLargestAspectCorrectRect (bounds' new Size (16' 9));  else if (AspectControl == Aspects.Aspect43)  	finalSize = GetLargestAspectCorrectRect (bounds' new Size (4' 3));  else  	finalSize = bounds;  
Magic Number,Svt.Caspar.Controls,FlashTemplateHostControl,C:\repos\maceyldn_CasparCGPlayout\Dependencies\framework\Svt.Caspar.Controls\FlashTemplateHostControl.cs,control_Resize,The following statement contains a magic number: if (AspectControl == Aspects.Aspect169)  	finalSize = GetLargestAspectCorrectRect (bounds' new Size (16' 9));  else if (AspectControl == Aspects.Aspect43)  	finalSize = GetLargestAspectCorrectRect (bounds' new Size (4' 3));  else  	finalSize = bounds;  
Magic Number,Svt.Caspar.Controls,FlashTemplateHostControl,C:\repos\maceyldn_CasparCGPlayout\Dependencies\framework\Svt.Caspar.Controls\FlashTemplateHostControl.cs,control_Resize,The following statement contains a magic number: if (AspectControl == Aspects.Aspect169)  	finalSize = GetLargestAspectCorrectRect (bounds' new Size (16' 9));  else if (AspectControl == Aspects.Aspect43)  	finalSize = GetLargestAspectCorrectRect (bounds' new Size (4' 3));  else  	finalSize = bounds;  
Magic Number,Svt.Caspar.Controls,FlashTemplateHostControl,C:\repos\maceyldn_CasparCGPlayout\Dependencies\framework\Svt.Caspar.Controls\FlashTemplateHostControl.cs,control_Resize,The following statement contains a magic number: finalSize = GetLargestAspectCorrectRect (bounds' new Size (16' 9));  
Magic Number,Svt.Caspar.Controls,FlashTemplateHostControl,C:\repos\maceyldn_CasparCGPlayout\Dependencies\framework\Svt.Caspar.Controls\FlashTemplateHostControl.cs,control_Resize,The following statement contains a magic number: finalSize = GetLargestAspectCorrectRect (bounds' new Size (16' 9));  
Magic Number,Svt.Caspar.Controls,FlashTemplateHostControl,C:\repos\maceyldn_CasparCGPlayout\Dependencies\framework\Svt.Caspar.Controls\FlashTemplateHostControl.cs,control_Resize,The following statement contains a magic number: if (AspectControl == Aspects.Aspect43)  	finalSize = GetLargestAspectCorrectRect (bounds' new Size (4' 3));  else  	finalSize = bounds;  
Magic Number,Svt.Caspar.Controls,FlashTemplateHostControl,C:\repos\maceyldn_CasparCGPlayout\Dependencies\framework\Svt.Caspar.Controls\FlashTemplateHostControl.cs,control_Resize,The following statement contains a magic number: if (AspectControl == Aspects.Aspect43)  	finalSize = GetLargestAspectCorrectRect (bounds' new Size (4' 3));  else  	finalSize = bounds;  
Magic Number,Svt.Caspar.Controls,FlashTemplateHostControl,C:\repos\maceyldn_CasparCGPlayout\Dependencies\framework\Svt.Caspar.Controls\FlashTemplateHostControl.cs,control_Resize,The following statement contains a magic number: finalSize = GetLargestAspectCorrectRect (bounds' new Size (4' 3));  
Magic Number,Svt.Caspar.Controls,FlashTemplateHostControl,C:\repos\maceyldn_CasparCGPlayout\Dependencies\framework\Svt.Caspar.Controls\FlashTemplateHostControl.cs,control_Resize,The following statement contains a magic number: finalSize = GetLargestAspectCorrectRect (bounds' new Size (4' 3));  
