Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
AMCPParserState,0,0,0,0,0,6,0,0,0,0,0,1
AMCPCommand,0,0,0,0,0,24,0,0,0,0,0,3
AMCPError,0,0,0,0,0,12,0,0,0,0,0,3
AMCPParserEventArgs,4,1,5,0,1,44,1,0,0,1,3,2
AMCPParser,4,13,1,0,1,185,48,0,0,0.83,4,1
AMCPProtocolStrategy,2,8,2,0,2,151,47,0,1,0.5,12,1
CasparCGItem,6,8,8,0,8,144,15,0,0,1,1,3
CasparDevice,1,21,9,0,11,241,43,0,0,0.9,14,4
DataEventArgs,0,1,1,0,1,11,1,0,0,0,0,1
CasparDeviceSettings,1,1,4,1,1,24,1,0,0,0,0,1
CasparItem,6,11,6,0,10,155,20,0,0,0.98,2,2
CGDataPair,2,6,3,0,4,77,9,0,0,1,1,2
CGManager,0,34,1,0,33,186,45,0,0,0,3,1
ICGDataContainer,0,2,0,0,0,5,2,1,0,0,0,3
CasparCGDataCollection,1,7,1,0,7,59,10,0,1,0,2,0
CGTextFieldData,1,4,1,1,4,33,4,0,1,1,0,1
CGXmlData,0,3,1,0,3,27,3,0,1,0,0,0
Channel,0,27,4,0,25,231,55,0,0,0,7,3
VideoMode,0,0,0,0,0,9,0,0,0,0,0,3
ChannelStatus,0,0,0,0,0,5,0,0,0,0,0,2
ChannelInfo,0,1,4,0,1,26,1,0,0,0,2,2
Easing,0,0,0,0,0,46,0,0,0,0,0,1
ICGComponentData,0,2,0,0,0,5,2,2,0,0,0,2
MediaType,0,0,0,0,0,6,0,0,0,0,0,3
MediaInfo,5,2,6,0,1,68,2,0,0,1,1,2
TemplateInfo,0,3,5,0,2,39,3,0,0,0,0,3
TemplatesCollection,2,4,3,0,1,45,6,0,0,0.5,1,1
TransitionType,0,0,0,0,0,8,0,0,0,0,0,5
TransitionDirection,0,0,0,0,0,5,0,0,0,0,0,2
Transition,3,3,3,0,3,45,3,0,0,0.78,2,2
Resources,2,1,3,0,0,53,1,0,0,0,0,0
Settings,1,0,1,0,0,11,0,0,0,0,0,1
