Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
MenuDAO,0,3,0,0,3,47,12,0,0,0,2,3
ServicioMenu,0,1,0,0,1,30,2,0,0,0,2,0
CantidadesMensajes,0,0,3,0,0,15,0,0,0,0,0,1
Estructura_Menu,0,6,0,0,0,47,10,0,0,0,0,0
Estructura_Sitio,0,6,0,0,0,69,14,0,0,0,2,0
index,0,2,0,0,0,31,4,0,0,0,0,0
listaProyectoPorCategoria,0,1,0,0,0,6,1,0,0,0,0,0
login,0,2,0,0,0,21,4,0,0,0,2,0
menu1,0,1,0,0,0,6,1,0,0,0,0,0
m_datos,0,1,0,0,0,6,1,0,0,0,0,0
m_ideas,0,2,0,0,0,24,4,0,0,0,3,0
m_mensaje,0,1,0,0,0,6,1,0,0,0,0,0
m_postulantes,0,1,0,0,0,6,1,0,0,0,0,0
nuevoProyecto,0,3,0,0,0,33,5,0,0,0,2,0
proyecto,0,2,0,0,0,10,2,0,0,0,0,0
InnovaDataClassesDataContext,1,48,16,0,5,150,48,0,0,0,14,2
COMENTARIO,11,20,10,0,1,244,22,0,0,1,2,3
VALORACIONE,4,12,3,0,1,85,14,0,0,1,1,2
EMPRESA,8,20,7,0,1,157,22,0,0,1,1,2
EXP_EDUCACIONALE,9,18,8,0,1,196,20,0,0,1,2,3
EXP_EMPRENDEDORE,10,20,9,0,1,214,22,0,0,1,2,3
EXP_LABORALE,10,18,9,0,1,226,20,0,0,1,3,4
HABILIDADE,4,12,3,0,1,82,14,0,0,1,0,1
HABILIDADES_USUARIO,2,1,2,0,1,31,1,0,0,1,0,0
INSTITUCIONE,7,18,6,0,1,139,20,0,0,1,1,2
LOG_ERRORE,7,16,6,0,1,148,18,0,0,1,1,2
NIVEL_ERRORE,6,16,5,0,1,121,18,0,0,1,1,2
PROFESIONE,4,12,3,0,1,85,14,0,0,1,1,2
ROLE,6,16,5,0,1,124,18,0,0,1,2,3
USUARIO,18,36,17,0,1,363,38,0,0,1,5,7
MENSAJE,6,1,6,0,1,79,1,0,0,1,0,0
PROYECTO,8,20,7,0,1,154,22,0,0,1,0,4
LoginDAO,0,1,0,0,1,30,5,0,0,0,3,2
UsuarioDTO,0,2,11,0,2,55,2,0,0,0,0,4
