Architecture smell,Project,Namespace,Cause
Unstable Dependency,MonoJavaBridge,MonoJavaBridge,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): MonoDroid' java.lang
Feature Concentration,MonoJavaBridge,MonoJavaBridge,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Helper' JavaVM' JavaVMInitArgs' JNIEnv' JniGlobalHandleNs' JniGlobalHandle' JniHandle' JniLocalHandle' JNIResult' JavaVMOption' IJavaObject' JavaBridge' JavaException' JavaObject' JNINativeMethod' Value' LogWriter]' [FieldId]' [JNIException]' [MethodId]' [JavaClassAttribute]' [JavaInterfaceAttribute]' [JavaProxyAttribute]. LCC (Lack of Component Cohesion) = 0.3
