Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
DbContextBase,3,18,0,0,17,199,39,0,1,0.53,2,1
DbContextFactory,0,1,0,0,1,12,2,0,0,0,1,6
IDbContextBase,0,15,0,0,0,18,15,1,0,0,0,6
LogDbContext,0,1,0,0,1,20,3,0,0,0,3,1
SqlService,1,23,0,0,23,395,79,0,0,0,1,8
SqlServiceFactory,0,1,0,0,1,7,1,0,0,0,1,7
