Method,LOC,CC,PC
Address:ToString,3,1,0
Customer:Customer,3,1,0
Customer:ToString,3,1,0
CustomerStorageStrategy:Initialize,5,1,3
CustomerStorageStrategy:Dispose,3,1,0
CustomerStorageStrategy:StoreEntityInDatabase,10,2,2
CustomerStorageStrategy:Exists,6,1,1
CustomerStorageStrategy:Update,17,1,2
CustomerStorageStrategy:Insert,17,1,2
CustomerStorageStrategy:GetEntityFromDatabase,21,4,1
CustomerStorageStrategy:DeleteFromStorage,7,1,1
CustomerStorageStrategy:EnsureDatabaseSchema,9,2,0
CustomerStorageStrategy:StoreEntityInDatabase,3,1,6
CustomerStorageStrategy:GetEntityFromDatabase,3,1,5
Program:Main,39,4,4
sql_statements:sql_statements,2,1,0
