Method,LOC,CC,PC
IFileSystemConfigurator:UsePlainFileNames,1,1,1
IFileSystemConfigurator:WithStoragePath,1,1,1
SpecifyRepositoryExtensions:FileSystemRepository,12,1,2
FileSystemConfigurator:FileSystemConfigurator,3,1,1
FileSystemConfigurator:UsePlainFileNames,5,1,1
FileSystemConfigurator:WithStoragePath,4,1,1
EntityIndex:EntityIndex,3,1,0
FileSystemRepository:List,3,1,1
FileSystemRepository:Read,9,1,2
FileSystemRepository:UnsafeRead,7,2,2
FileSystemRepository:ReadFromHistory,9,1,3
FileSystemRepository:UnsafeReadFromHistory,18,4,6
FileSystemRepository:UnsafeWriteToFile,29,8,4
FileSystemRepository:Update,9,1,6
FileSystemRepository:UnsafeWriteToFile,9,3,3
FileSystemRepository:Delete,4,1,2
FileSystemRepository:SerializeEntityToArray,6,3,1
FileSystemRepository:DeserializeEntityFromArray,5,3,2
FileSystemRepository:GetPathForEntity,10,3,1
FileSystemRepository:GetIndexPathForEntity,8,2,1
FileSystemRepository:GetPathForEntity,8,2,2
