Method,LOC,CC,PC
Resources:Resources,2,1,0
AccentColorHelper:GetAccentColor,12,3,0
IconHelper:ExtractIconFromFile,6,1,1
IconHelper:ExtractLargestIconFromFile,9,2,1
IconHelper:ExtractVistaIcon,34,8,1
IconHelper:ExtractIcon,4,1,1
IconHelper:ToBitmap,7,1,1
IconHelper:ToBitmapImageWithTransparency,16,3,1
SquirrelHelper:HandleSquirrelAutomatically,22,4,0
AppInstalledViewModel:AppInstalledViewModel,16,1,3
AppInstalledViewModel:OnRunApplicationExecute,6,1,0
AppInstalledViewModel:ExtractLargestIcon,3,1,0
AppInstalledWindow:AppInstalledWindow,2,1,0
AppInstalledWindow:AppInstalledWindow,3,1,1
