Namespace,Type,Method,LOC,CC,PC
DynamicRestProxy,BinderExtensions,GetUnnamedArgs,3,1,2
DynamicRestProxy,BinderExtensions,GetNamedArgs,13,3,2
DynamicRestProxy,BinderExtensions,UnnamedArgCount,3,1,1
DynamicRestProxy,LinqExtensions,IsOfType,12,3,2
DynamicRestProxy,LinqExtensions,FirstOrNewInstance,3,1,1
DynamicRestProxy,RestProxy,RestProxy,4,1,2
DynamicRestProxy,RestProxy,CreateProxyNode,0,1,2
DynamicRestProxy,RestProxy,TryInvoke,11,2,3
DynamicRestProxy,RestProxy,CreateVerbAsyncTask,0,1,5
DynamicRestProxy,RestProxy,TryInvokeMember,44,4,3
DynamicRestProxy,RestProxy,TryGetMember,7,1,2
DynamicRestProxy,RestProxy,GetEndPointPath,7,2,1
DynamicRestProxy,RestProxy,GetEndPointPath,5,1,0
DynamicRestProxy,RestProxy,ToString,8,2,0
DynamicRestProxy,RestProxy,GetHashCode,0,1,0
DynamicRestProxy,RestProxy,Equals,11,3,1
DynamicRestProxy.UnitTests,ParameterPassingTests,CancellationTokenPassesThrough,8,1,0
DynamicRestProxy.UnitTests,ParameterPassingTests,ReturnTypePassesThrough,8,1,0
DynamicRestProxy.UnitTests,ParameterPassingTests,NamedArgsArePassedCorrectly,8,1,0
DynamicRestProxy.UnitTests,ParameterPassingTests,UnnamedArgsArePassedCorrectly,7,1,0
DynamicRestProxy.UnitTests,ParameterPassingTests,NamedAndUnnamedArgsArePassedCorrectly,11,1,0
DynamicRestProxy.UnitTests,ParameterPassingTests,NoArgsPassedCorrectly,8,1,0
DynamicRestProxy.UnitTests,TestProxy,TestProxy,2,1,1
DynamicRestProxy.UnitTests,TestProxy,TestProxy,3,1,3
DynamicRestProxy.UnitTests,TestProxy,CreateProxyNode,3,1,2
DynamicRestProxy.UnitTests,TestProxy,CreateVerbAsyncTask,14,1,5
DynamicRestProxy.UnitTests,UrlConstructionTests,SegmentProperty,5,1,0
DynamicRestProxy.UnitTests,UrlConstructionTests,TwoSegmentProperties,5,1,0
DynamicRestProxy.UnitTests,UrlConstructionTests,EscapeSegment,6,1,0
DynamicRestProxy.UnitTests,UrlConstructionTests,EscapeTwoSequentialSegments,5,1,0
DynamicRestProxy.UnitTests,UrlConstructionTests,EscapeTwoSequentialSegmentsThenProperty,5,1,0
DynamicRestProxy.UnitTests,UrlConstructionTests,EscapeSegmentAsInvoke,6,1,0
DynamicRestProxy.UnitTests,UrlConstructionTests,EscapeSegmentAsInvokeContinueChaining,6,1,0
