Architecture smell,Project,Namespace,Cause
Cyclic Dependency,EasyConnect.Protocols,EasyConnect.Protocols,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: EasyConnect.Protocols' EasyConnect
Unstable Dependency,EasyConnect.Protocols,EasyConnect.Protocols,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): EasyConnect
