Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Feature Concentration,Machine.Specifications.Reporting.Specs,Machine.Specifications.Reporting.Specs.Generation.Spark,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [when_the_run_has_finished' TestableGenerateSparkHtmlReportRunListener' when_the_run_has_finished_without_specs_being_run]' [CreateResourceDirectoryForTesting' when_reporting_to_a_file' when_reporting_to_a_directory]' [when_rendering_reports_with_time_info]' [when_rendering_reports_with_enriched_metadata_to_a_file]' [when_rendering_reports_with_enriched_metadata_to_a_directory]' [when_an_empty_report_is_rendered]' [when_a_report_with_unordered_items_is_rendered]. LCC (Lack of Component Cohesion) = 0.64,Machine.Specifications.Reporting.Specs.Generation.Spark.CreateResourceDirectoryForTesting' Machine.Specifications.Reporting.Specs.Generation.Spark.when_reporting_to_a_file' Machine.Specifications.Reporting.Specs.Generation.Spark.when_reporting_to_a_directory' Machine.Specifications.Reporting.Specs.Generation.Spark.when_rendering_reports_with_time_info' Machine.Specifications.Reporting.Specs.Generation.Spark.when_rendering_reports_with_enriched_metadata_to_a_file' Machine.Specifications.Reporting.Specs.Generation.Spark.when_rendering_reports_with_enriched_metadata_to_a_directory' Machine.Specifications.Reporting.Specs.Generation.Spark.when_an_empty_report_is_rendered' Machine.Specifications.Reporting.Specs.Generation.Spark.when_a_report_with_unordered_items_is_rendered,Machine.Specifications.Reporting.Specs.Generation.Spark.when_the_run_has_finished' Machine.Specifications.Reporting.Specs.Generation.Spark.when_the_run_has_finished_without_specs_being_run' Machine.Specifications.Reporting.Specs.Generation.Spark.TestableGenerateSparkHtmlReportRunListener' Machine.Specifications.Reporting.Specs.Generation.Spark.CreateResourceDirectoryForTesting' Machine.Specifications.Reporting.Specs.Generation.Spark.when_reporting_to_a_file' Machine.Specifications.Reporting.Specs.Generation.Spark.when_reporting_to_a_directory' Machine.Specifications.Reporting.Specs.Generation.Spark.when_rendering_reports_with_time_info' Machine.Specifications.Reporting.Specs.Generation.Spark.when_rendering_reports_with_enriched_metadata_to_a_file' Machine.Specifications.Reporting.Specs.Generation.Spark.when_rendering_reports_with_enriched_metadata_to_a_directory' Machine.Specifications.Reporting.Specs.Generation.Spark.when_an_empty_report_is_rendered' Machine.Specifications.Reporting.Specs.Generation.Spark.when_a_report_with_unordered_items_is_rendered
Feature Concentration,Machine.Specifications.Reporting.Specs,Machine.Specifications.Reporting.Specs.Visitors,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [when_failed_specifications_are_linked]' [when_no_supplements_need_to_be_prepared_for_the_html_report]' [when_file_based_result_supplements_are_prepared_for_the_html_report]' [when_copying_file_based_result_supplements_fails]' [when_copying_file_based_result_supplements_fails_and_the_error_message_generates_a_conflict]' [when_ignored_specifications_are_linked]' [when_unimplemented_specifications_are_linked]. LCC (Lack of Component Cohesion) = 1,Machine.Specifications.Reporting.Specs.Visitors.when_no_supplements_need_to_be_prepared_for_the_html_report' Machine.Specifications.Reporting.Specs.Visitors.when_file_based_result_supplements_are_prepared_for_the_html_report' Machine.Specifications.Reporting.Specs.Visitors.when_copying_file_based_result_supplements_fails' Machine.Specifications.Reporting.Specs.Visitors.when_copying_file_based_result_supplements_fails_and_the_error_message_generates_a_conflict' Machine.Specifications.Reporting.Specs.Visitors.when_ignored_specifications_are_linked' Machine.Specifications.Reporting.Specs.Visitors.when_unimplemented_specifications_are_linked,Machine.Specifications.Reporting.Specs.Visitors.when_failed_specifications_are_linked' Machine.Specifications.Reporting.Specs.Visitors.when_no_supplements_need_to_be_prepared_for_the_html_report' Machine.Specifications.Reporting.Specs.Visitors.when_file_based_result_supplements_are_prepared_for_the_html_report' Machine.Specifications.Reporting.Specs.Visitors.when_copying_file_based_result_supplements_fails' Machine.Specifications.Reporting.Specs.Visitors.when_copying_file_based_result_supplements_fails_and_the_error_message_generates_a_conflict' Machine.Specifications.Reporting.Specs.Visitors.when_ignored_specifications_are_linked' Machine.Specifications.Reporting.Specs.Visitors.when_unimplemented_specifications_are_linked
