Method,LOC,CC,PC
LoadResult:LoadResult,5,1,0
LoadResult:OnStart,6,2,2
LoadResult:OnStop,3,1,0
LoadResult:ManualOnStart,3,1,0
LoadResult:GetBSBReport,46,3,0
Program:Main,17,2,0
