Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
DataContext,1,8,1,0,6,53,12,2,1,0.88,2,0
IDataContext,0,5,1,0,0,11,5,1,0,0,0,3
EntityBase,0,0,1,0,0,9,0,6,1,0,0,0
IObjectState,0,0,1,0,0,8,0,1,0,0,0,2
ObjectState,0,0,0,0,0,7,0,0,0,0,0,4
StateHelper,0,2,0,0,2,33,11,0,0,0,1,1
IRepository,0,12,1,0,0,18,12,1,0,0,0,1
IRepositoryQuery,0,7,0,0,0,10,7,1,0,0,0,0
Repository,3,15,1,0,13,91,21,0,1,0.62,4,2
RepositoryQuery,6,8,0,0,8,48,8,0,1,0.5,1,1
CADMUnitOfWork,0,1,0,0,1,7,1,0,1,0,1,0
IUnitOfWork,0,4,0,0,0,7,4,1,1,0,0,1
IUnitOfWorkForService,0,1,0,0,0,4,1,1,0,0,0,0
UnitOfWork,4,8,1,0,8,62,11,1,2,0.69,3,2
