Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
BooleanVisibilityConverter,0,2,0,0,2,18,3,0,0,0,0,0
InlineAttachedProperty,1,3,0,1,2,28,6,0,0,0,0,0
StyledStringToInlineConverter,0,2,0,0,2,45,23,0,0,0,0,0
TimeTickConverter,0,2,0,0,2,20,4,0,0,0,0,0
IOverviewData,0,0,0,0,0,3,0,0,0,0,0,0
ISubtitlePassage,0,0,4,0,0,15,0,1,0,0,0,2
ISubtitleData,0,1,3,0,0,13,1,1,0,0,0,2
SubtitleData,4,3,4,0,3,67,9,0,1,0.75,1,1
SubtitlePassage,3,1,4,0,1,32,1,0,1,1,0,1
ISubtitleParser,0,1,2,0,0,10,1,1,0,0,0,1
SubRipParser,1,6,2,0,2,65,13,0,1,0.67,2,1
SubtitlePresentationWindow,0,3,0,0,1,21,4,0,0,0,0,1
App,0,1,0,0,0,10,1,0,0,0,0,0
OverviewWindow,0,1,0,0,1,15,1,0,0,0,2,0
SubtitleOverviewViewModel,5,5,4,0,1,86,13,0,0,0.72,4,1
SubtitlePresentationViewModel,10,5,7,0,2,131,5,0,0,0.9,3,1
ViewModelLocator,2,2,2,0,2,23,2,0,0,0.5,2,3
Resources,2,1,6,0,0,81,1,0,0,0,0,0
Settings,1,0,6,0,0,66,0,0,0,0,0,0
