Implementation smell,Namespace,Class,File,Method,Description
Complex Method,CNBlogs,App,C:\repos\MS-UAP_cnblogs-UAP\CNBlogs.Shared\App.xaml.cs,OnLaunched,Cyclomatic complexity of the method is 8
Long Statement,CNBlogs,PostReadingPage,C:\repos\MS-UAP_cnblogs-UAP\CNBlogs.WindowsPhone\Views\PostReadingPage.xaml.cs,RegisterForShare,The length of the statement  "            dataTransferManager.DataRequested += new TypedEventHandler<DataTransferManager' DataRequestedEventArgs>(this.ShareHtmlHandler); " is 127.
Long Statement,CNBlogs,PostReadingPage,C:\repos\MS-UAP_cnblogs-UAP\CNBlogs.WindowsPhone\Views\PostReadingPage.xaml.cs,ShareHtmlHandler,The length of the statement  "                string summaryText = (this.post.Author != null ? loader.GetString("ShareContentAuthor") + this.post.Author.Name : "") + "\n" " is 124.
Long Statement,CNBlogs,MainPage,C:\repos\MS-UAP_cnblogs-UAP\CNBlogs.WindowsPhone\Views\MainPage.xaml.cs,lv_author_ItemClick,The length of the statement  "                    Frame.Navigate(typeof(BloggerPage)' new Blogger { Avatar = item.Item.Avatar' Name = item.Item.Name' BlogApp = blogApp }); " is 121.
Long Statement,CNBlogs.Common,SuspensionManager,C:\repos\MS-UAP_cnblogs-UAP\CNBlogs.WindowsPhone\Common\SuspensionManager.cs,SaveAsync,The length of the statement  "                StorageFile file = await ApplicationData.Current.LocalFolder.CreateFileAsync(sessionStateFilename' CreationCollisionOption.ReplaceExisting); " is 140.
Long Statement,CNBlogs.Common,SuspensionManager,C:\repos\MS-UAP_cnblogs-UAP\CNBlogs.WindowsPhone\Common\SuspensionManager.cs,RestoreAsync,The length of the statement  "                    if (weakFrameReference.TryGetTarget(out frame) && (string)frame.GetValue(FrameSessionBaseKeyProperty) == sessionBaseKey) " is 120.
Long Statement,CNBlogs.Common,SuspensionManager,C:\repos\MS-UAP_cnblogs-UAP\CNBlogs.WindowsPhone\Common\SuspensionManager.cs,RegisterFrame,The length of the statement  "                throw new InvalidOperationException("Frames must be either be registered before accessing frame session state' or not registered at all"); " is 138.
Long Statement,CNBlogs.ControlHelper,TimeCountDownConverter,C:\repos\MS-UAP_cnblogs-UAP\CNBlogs.Shared\ControlHelper\TimeCountDownConverter.cs,Convert,The length of the statement  "                    commentTimeString = string.Format(loader.GetString("TimeConverter_Today") + "{0}:{1:d2}"' dateTimeToConvert.Hour' dateTimeToConvert.Minute); " is 140.
Long Statement,CNBlogs.ControlHelper,TimeCountDownConverter,C:\repos\MS-UAP_cnblogs-UAP\CNBlogs.Shared\ControlHelper\TimeCountDownConverter.cs,Convert,The length of the statement  "                commentTimeString = string.Format(loader.GetString("TimeConverter_Yesterday") + "{0}:{1:d2}"' dateTimeToConvert.Hour' dateTimeToConvert.Minute); " is 144.
Long Statement,CNBlogs.ControlHelper,TimeCountDownConverter,C:\repos\MS-UAP_cnblogs-UAP\CNBlogs.Shared\ControlHelper\TimeCountDownConverter.cs,Convert,The length of the statement  "            //    commentTimeString = string.Format(loader.GetString("TimeConverter_DayBeforeYesterday") + "{0}:{1:d2}"' dateTimeToConvert.Hour' dateTimeToConvert.Minute); " is 159.
