Architecture smell,Project,Namespace,Cause
Unstable Dependency,storage.customsqlite.net35,Couchbase.Lite,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Couchbase.Lite.Storage
Feature Concentration,storage.customsqlite.net35,Couchbase.Lite.Storage.CustomSQLite,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [SQLite3Plugin]' [ContentValues' ISQLiteStorageEngine' SqliteCouchStore' SqlitePCLRawStorageEngine' SQLiteStorageEngineFactory' SqliteViewStore' DatabaseUpgraderFactory]' [Plugin]. LCC (Lack of Component Cohesion) = 0.33
Feature Concentration,storage.customsqlite.net35,Couchbase.Lite.Storage,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CouchbaseSqliteJsonUnicodeCollationFunction]' [CouchbaseSqliteJsonAsciiCollationFunction]' [CouchbaseSqliteJsonRawCollationFunction]' [CouchbaseSqliteRevIdCollationFunction]' [ConnectionPool' Connection]. LCC (Lack of Component Cohesion) = 0.83
