Method,LOC,CC,PC
SimpleModel:SimpleModel,2,1,0
SimpleModel:SimpleModel,3,1,2
SimpleModel:LoadValues,9,3,0
SimpleModel:SaveValues,11,2,0
SimpleViewModel:SimpleViewModel,3,1,0
SimpleViewModel:SimpleViewModel,4,1,1
SimpleViewModel:SimpleViewModel,3,1,1
SimpleViewModel:LoadFrom,3,1,1
SimpleViewModel:Save,3,1,0
SimpleViewModel:SetValue,6,2,3
ConfigWindow:ConfigWindow,3,1,0
ConfigWindow:ConfigWindow,4,1,1
ConfigWindow:SaveChanges,6,1,2
ConfigWindow:Cancel,3,1,2
MainPage:MainPage,11,1,0
MainPage:UpdateReplications,18,4,1
MainPage:InitializeCouchbase,28,3,0
MainPage:QueryChanged,7,2,2
MainPage:CreateNewDocument,19,1,1
MainPage:UpdateDataContextSync,7,2,1
MainPage:TextBox_KeyDown,8,1,2
MainPage:OnRowCheck,14,1,2
MainPage:LaunchReplicationConfig,4,1,2
DocumentToTextConverter:Convert,6,1,4
DocumentToTextConverter:ConvertBack,3,1,4
MainWindow:MainWindow,3,1,0
