Method,LOC,CC,PC
ServiceErrorEventArgs:ServiceErrorEventArgs,4,1,2
BrowseService:BrowseService,3,1,0
BrowseService:BrowseService,3,1,3
BrowseService:SetupCallbacks,5,1,0
BrowseService:Resolve,3,1,0
BrowseService:Resolve,25,6,1
BrowseService:RefreshTxtRecord,14,3,0
BrowseService:OnResolveReply,36,6,10
BrowseService:OnQueryRecordReply,50,21,11
BrowseService:ToString,6,2,0
BrowseService:Dispose,5,2,0
Native:DNSServiceRefDeallocate,1,1,1
Native:DNSServiceProcessResult,1,1,1
Native:DNSServiceRefSockFD,1,1,1
Native:DNSServiceCreateConnection,1,1,1
Native:DNSServiceBrowse,1,1,7
Native:DNSServiceResolve,1,1,8
Native:DNSServiceRegister,1,1,12
Native:DNSServiceQueryRecord,1,1,8
Native:TXTRecordCreate,1,1,3
Native:TXTRecordDeallocate,1,1,1
Native:TXTRecordGetItemAtIndex,1,1,7
Native:TXTRecordSetValue,1,1,4
Native:TXTRecordRemoveValue,1,1,2
Native:TXTRecordGetLength,1,1,1
Native:TXTRecordGetBytesPtr,1,1,1
Native:TXTRecordGetCount,1,1,2
RegisterService:RegisterService,8,1,0
RegisterService:RegisterService,8,1,3
RegisterService:SetupCallback,3,1,0
RegisterService:Register,3,1,0
RegisterService:Unregister,3,1,0
RegisterService:Register,13,3,1
RegisterService:RegisterSync,3,1,0
RegisterService:ThreadedRegister,9,2,0
RegisterService:ProcessRegister,19,3,0
RegisterService:Dispose,8,2,0
RegisterService:OnRegisterReply,19,3,7
Service:Service,2,1,0
Service:Service,6,1,3
Service:Equals,6,2,1
Service:GetHashCode,3,1,0
ServiceBrowseEventArgs:ServiceBrowseEventArgs,3,1,2
ServiceBrowser:ServiceBrowser,8,1,0
ServiceBrowser:Browse,4,1,4
ServiceBrowser:Configure,10,2,4
ServiceBrowser:Start,13,3,1
ServiceBrowser:Start,3,1,0
ServiceBrowser:StartAsync,3,1,0
ServiceBrowser:ThreadedStart,9,2,0
ServiceBrowser:ProcessStart,20,4,0
ServiceBrowser:Stop,11,3,0
ServiceBrowser:Dispose,3,1,0
ServiceBrowser:GetEnumerator,7,1,0
ServiceBrowser:GetEnumerator,3,1,0
ServiceBrowser:OnBrowseReply,37,4,8
ServiceBrowser:ToString,3,1,0
ServiceErrorException:ServiceErrorException,2,1,1
ServiceErrorException:ServiceErrorException,2,1,1
ServiceParams:ServiceParams,3,1,0
ServiceRef:ServiceRef,3,1,1
ServiceRef:Deallocate,7,2,0
ServiceRef:ProcessSingle,6,2,0
ServiceRef:ProcessSingle,12,3,1
ServiceRef:Process,6,2,1
ServiceRef:Process,6,2,0
ServiceRef:Equals,6,2,1
ServiceRef:GetHashCode,3,1,0
TxtRecord:TxtRecord,4,1,0
TxtRecord:TxtRecord,4,1,2
TxtRecord:Dispose,6,2,0
TxtRecord:Add,3,1,2
TxtRecord:Add,3,1,2
TxtRecord:Add,15,4,1
TxtRecord:Remove,11,3,1
TxtRecord:GetItemAt,22,6,1
TxtRecord:GetEnumerator,3,1,0
TxtRecord:ToString,13,3,0
TxtRecordEnumerator:TxtRecordEnumerator,3,1,1
TxtRecordEnumerator:Reset,4,1,0
TxtRecordEnumerator:MoveNext,7,2,0
