Method,LOC,CC,PC
GenericWizardWithTitle:GenericWizardWithTitle,3,1,0
GenericWizardWithTitle:GenericWizardWithTitle,3,1,1
GenericWizardWithTitle:BeforeOpeningFile,2,1,1
GenericWizardWithTitle:ProjectFinishedGenerating,2,1,1
GenericWizardWithTitle:ProjectItemFinishedGenerating,2,1,1
GenericWizardWithTitle:RunFinished,3,1,0
GenericWizardWithTitle:RunStarted,8,2,4
GenericWizardWithTitle:SetReplacementDictionary,7,3,2
GenericWizardWithTitle:ShouldAddProjectItem,3,1,1
GenericWizard:GenericWizard,3,1,0
GenericWizard:GenericWizard,3,1,1
GenericWizard:BeforeOpeningFile,2,1,1
GenericWizard:ProjectFinishedGenerating,2,1,1
GenericWizard:ProjectItemFinishedGenerating,2,1,1
GenericWizard:RunFinished,3,1,0
GenericWizard:RunStarted,8,2,4
GenericWizard:SetReplacementDictionary,7,3,2
GenericWizard:ShouldAddProjectItem,3,1,1
BaseWizardLogic:BaseWizardLogic,5,1,3
BaseWizardLogic:BaseWizardLogic,2,1,2
BaseWizardLogic:UseGlobalVariables,3,1,0
GlobalDictionary:CopyGlobalDictionaryToReplacementsDictionary,8,3,1
GlobalDictionary:CopyReplacementsDictionaryToGlobalDictionary,8,3,1
GlobalDictionary:Set,6,2,2
GlobalDictionary:Get,6,1,1
GlobalDictionary:Reset,3,1,0
PropagateParametersTemplateWizard:BeforeOpeningFile,2,1,1
PropagateParametersTemplateWizard:ProjectFinishedGenerating,2,1,1
PropagateParametersTemplateWizard:ProjectItemFinishedGenerating,2,1,1
PropagateParametersTemplateWizard:RunFinished,2,1,0
PropagateParametersTemplateWizard:RunStarted,3,1,4
PropagateParametersTemplateWizard:ShouldAddProjectItem,3,1,1
WizardFrontend:WizardFrontend,3,1,0
WizardFrontend:WizardFrontend,9,2,1
WizardFrontend:button1_Click,4,1,2
WizardFrontendWithTitle:WizardFrontendWithTitle,3,1,0
WizardFrontendWithTitle:WizardFrontendWithTitle,10,2,1
WizardFrontendWithTitle:label1_Click,2,1,2
WizardFrontendWithTitle:button1_Click_1,4,1,2
LogoResource:LogoResource,2,1,0
SampleWizardLogic:SampleWizardLogic,4,1,0
