Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
BPHelper,1,8,0,0,8,179,30,0,0,0,5,5
BoardingPassException,0,1,0,0,1,6,1,0,0,0,0,2
BoardingPassData,1,1,16,0,1,100,3,0,0,0,0,6
BoardingDailyReport,6,7,0,0,1,239,24,0,0,0.86,4,0
FlightCompany,0,2,4,0,2,33,2,0,0,0,1,2
Flight,0,1,7,0,1,50,2,0,0,0,1,3
StatisticData,0,0,4,0,0,20,0,0,0,0,0,3
DbFlightData,0,2,7,0,1,144,10,0,0,0,3,1
BoardingPassTable,0,2,8,0,2,58,2,0,0,0,2,1
LetturaBPTable,0,3,11,0,3,110,7,0,0,0,2,1
IngressiManualiTable,0,0,2,0,0,14,0,0,0,0,0,0
InfoVoliTable,0,1,10,0,1,58,1,0,0,0,0,1
barcodeParser,5,4,0,0,3,64,9,0,0,0.44,0,1
serialBarcodeReader,4,8,4,0,6,166,14,0,0,0.58,1,3
