Project,Namespace,Ca types,Ce types
XLabs.Serialization.ServiceStackV3.Droid,ServiceStack.Text,ServiceStack.Text.Common.ParseUtils' ServiceStack.Text.Common.DeserializeTypeRefJsv' ServiceStack.Text.Common.DeserializeTypeRefJson' ServiceStack.Text.Common.DeserializeCollection<TSerializer>' ServiceStack.Text.Common.DeserializeType<TSerializer>' ServiceStack.Text.Common.DateTimeSerializer' ServiceStack.Text.Common.TypeAccessor' ServiceStack.Text.Common.DeserializeListWithElements<T;TSerializer>' ServiceStack.Text.Common.DeserializeTypeRef' ServiceStack.Text.Common.DeserializeDictionary<TSerializer>' ServiceStack.Text.Json.JsonWriter<T>' ServiceStack.Text.Jsv.JsvWriter<T>' ServiceStack.Text.Jsv.JsvTypeSerializer' XLabs.Serialization.ServiceStack.JsonSerializer' ServiceStack.Text.Json.JsonTypeSerializer' ServiceStack.Text.Json.JsonUtils' ServiceStack.Text.Common.JsWriter' ServiceStack.Text.Common.JsWriter<TSerializer>' ServiceStack.Text.Common.WriteType<T;TSerializer>' ServiceStack.Text.Common.JsReader<TSerializer>' ServiceStack.Text.Common.ParseMethodUtilities' ServiceStack.Text.Common.DeserializeKeyValuePair<TSerializer>' ServiceStack.Text.Controller.PathInfo' ServiceStack.Text.Controller.CommandProcessor,ServiceStack.Common.Support.AssemblyTypeDefinition' ServiceStack.Common.Support.AssemblyTypeDefinition' ServiceStack.Common.Support.AssemblyTypeDefinition' ServiceStack.Common.Support.AssemblyTypeDefinition' ServiceStack.Common.Support.AssemblyTypeDefinition' ServiceStack.Text.Common.JsWriter' ServiceStack.Text.Common.JsWriter' ServiceStack.Text.Common.JsWriter' ServiceStack.Text.Common.JsWriter' ServiceStack.Text.Common.JsWriter' ServiceStack.Text.Jsv.JsvWriter<T>' ServiceStack.Text.Jsv.JsvWriter<T>' ServiceStack.Text.Jsv.JsvWriter<T>' ServiceStack.Text.Jsv.JsvWriter<T>' ServiceStack.Text.Jsv.JsvWriter<T>' ServiceStack.Text.Common.DateTimeSerializer' ServiceStack.Text.Common.DateTimeSerializer' ServiceStack.Text.Common.DateTimeSerializer' ServiceStack.Text.Common.DateTimeSerializer' ServiceStack.Text.Common.DateTimeSerializer' ServiceStack.Text.Common.DeserializeTypeRefJson' ServiceStack.Text.Common.ITypeSerializer' ServiceStack.Text.Json.JsonTypeSerializer' ServiceStack.Text.Jsv.JsvTypeSerializer' ServiceStack.Text.Common.DeserializeArrayWithElements<T;TSerializer>' ServiceStack.Text.Common.DeserializeDictionary<TSerializer>' ServiceStack.Text.Common.DeserializeListWithElements<T;TSerializer>' ServiceStack.Text.Common.DeserializeTypeRefJson' ServiceStack.Text.Common.ITypeSerializer' ServiceStack.Text.Common.JsReader<TSerializer>' ServiceStack.Text.Common.JsWriter<TSerializer>' ServiceStack.Text.Common.ToStringDictionaryMethods<TKey;TValue;TSerializer>' ServiceStack.Text.Common.WriteListsOfElements<T;TSerializer>' ServiceStack.Text.Json.JsonReader' ServiceStack.Text.Json.JsonReader<T>' ServiceStack.Text.Json.JsonTypeSerializer' ServiceStack.Text.Json.JsonWriter' ServiceStack.Text.Json.JsonWriter<T>' ServiceStack.Text.Jsv.JsvTypeSerializer' ServiceStack.Text.Common.DeserializeTypeRefJson' ServiceStack.Text.Common.ITypeSerializer' ServiceStack.Text.Json.JsonTypeSerializer' ServiceStack.Text.Jsv.JsvTypeSerializer' ServiceStack.Text.Common.DeserializeTypeRefJson' ServiceStack.Text.Common.ITypeSerializer' ServiceStack.Text.Json.JsonTypeSerializer' ServiceStack.Text.Jsv.JsvTypeSerializer' ServiceStack.Text.Common.DeserializeTypeRefJson' ServiceStack.Text.Common.ITypeSerializer' ServiceStack.Text.Json.JsonTypeSerializer' ServiceStack.Text.Jsv.JsvTypeSerializer' ServiceStack.Text.Json.JsonWriter' ServiceStack.Text.Json.JsonWriter<T>' ServiceStack.Text.Json.JsonWriter' ServiceStack.Text.Json.JsonWriter<T>' ServiceStack.Text.Json.JsonWriter' ServiceStack.Text.Json.JsonWriter<T>' ServiceStack.Text.Json.JsonWriter' ServiceStack.Text.Json.JsonWriter<T>' ServiceStack.Text.Json.JsonUtils' ServiceStack.Text.Json.JsonUtils' ServiceStack.Text.Json.JsonUtils' ServiceStack.Text.Json.JsonUtils' ServiceStack.Text.Json.JsonUtils' ServiceStack.Text.Common.JsState' ServiceStack.Text.Json.JsonReader' ServiceStack.Text.Json.JsonReader<T>' ServiceStack.Text.Common.JsState' ServiceStack.Text.Common.JsState' ServiceStack.Text.Json.JsonReader' ServiceStack.Text.Json.JsonReader<T>' ServiceStack.Text.Common.JsState' ServiceStack.Text.Json.JsonReader' ServiceStack.Text.Json.JsonReader<T>' ServiceStack.Text.Common.JsState' ServiceStack.Text.Json.JsonReader' ServiceStack.Text.Json.JsonReader<T>' ServiceStack.Text.Common.JsWriter<TSerializer>' ServiceStack.Text.Common.JsWriter<TSerializer>' ServiceStack.Text.Common.JsWriter<TSerializer>' ServiceStack.Text.Common.JsWriter<TSerializer>' ServiceStack.Text.Common.WriteType<T;TSerializer>' ServiceStack.Text.Common.WriteType<T;TSerializer>' ServiceStack.Text.Common.WriteType<T;TSerializer>' ServiceStack.Text.Common.WriteType<T;TSerializer>' ServiceStack.Text.Common.WriteType<T;TSerializer>' ServiceStack.Text.FastMember.TypeAccessor' ServiceStack.Text.Support.TypePair' ServiceStack.Text.Support.TypePair' ServiceStack.Text.Support.TypePair' ServiceStack.Text.Support.TypePair' ServiceStack.Text.Support.TypePair' ServiceStack.Text.Support.DoubleConverter' ServiceStack.Text.Support.DoubleConverter' ServiceStack.Text.Support.DoubleConverter' ServiceStack.Text.Support.DoubleConverter' ServiceStack.Text.Support.DoubleConverter' ServiceStack.Text.Jsv.JsvReader' ServiceStack.Text.Jsv.JsvReader<T>' ServiceStack.Text.Jsv.JsvWriter' ServiceStack.Text.Jsv.JsvReader' ServiceStack.Text.Jsv.JsvReader<T>' ServiceStack.Text.Jsv.JsvWriter' ServiceStack.Text.Jsv.JsvReader' ServiceStack.Text.Jsv.JsvReader<T>' ServiceStack.Text.Jsv.JsvWriter' ServiceStack.Text.Jsv.JsvReader' ServiceStack.Text.Jsv.JsvReader<T>' ServiceStack.Text.Jsv.JsvWriter' ServiceStack.Text.Jsv.JsvReader' ServiceStack.Text.Jsv.JsvReader<T>' ServiceStack.Text.Jsv.JsvWriter
XLabs.Serialization.ServiceStackV3.Droid,ServiceStack.Text.Common,ServiceStack.Text.DateTimeExtensions' ServiceStack.Text.Json.JsonTypeSerializer' ServiceStack.Text.Jsv.JsvTypeSerializer' ServiceStack.Text.Json.JsonReader<T>' ServiceStack.Text.Jsv.JsvDeserializeType' ServiceStack.Text.JsConfig' XLabs.Serialization.ServiceStack.Common.DeserializeTuple<TSerializer>' ServiceStack.Text.QueryStringWriter<T>' ServiceStack.Text.JsConfig<T>' ServiceStack.Text.Json.JsonReader' ServiceStack.Text.Jsv.JsvReader' ServiceStack.Text.StringExtensions' ServiceStack.Text.JsonSerializer<T>' ServiceStack.Text.Jsv.JsvWriter' ServiceStack.Text.Jsv.JsvWriter<T>' ServiceStack.Text.TypeSerializer' ServiceStack.Text.Json.JsonWriter' ServiceStack.Text.Json.JsonWriter<T>' ServiceStack.Text.JsonSerializer' ServiceStack.Text.TextExtensions' ServiceStack.Text.CsvDictionaryWriter' ServiceStack.Text.CsvConfig' ServiceStack.Text.MapExtensions' ServiceStack.Text.JsonObject' ServiceStack.Text.ListExtensions' ServiceStack.Text.JsvFormatter' ServiceStack.Text.QueryStringSerializer,ServiceStack.Text.Env' ServiceStack.Text.JsConfig' ServiceStack.Text.JsonDateHandler' ServiceStack.Text.Json.JsonUtils' ServiceStack.Text.Env' ServiceStack.Text.JsConfig' ServiceStack.Text.JsonDateHandler' ServiceStack.Text.Json.JsonUtils' ServiceStack.Text.JsConfig' ServiceStack.Text.JsonDateHandler' ServiceStack.Text.Json.JsonUtils' ServiceStack.Text.JsConfig' ServiceStack.Text.JsonDateHandler' ServiceStack.Text.Json.JsonUtils' ServiceStack.Text.JsConfig' ServiceStack.Text.JsonDateHandler' ServiceStack.Text.Json.JsonUtils' ServiceStack.Text.CollectionExtensions' ServiceStack.Text.CollectionExtensions' ServiceStack.Text.CollectionExtensions' ServiceStack.Text.CollectionExtensions' ServiceStack.Text.CollectionExtensions' ServiceStack.Text.JsonObject' ServiceStack.Text.Tracer' ServiceStack.Text.Json.JsonTypeSerializer' ServiceStack.Text.JsonObject' ServiceStack.Text.Tracer' ServiceStack.Text.Json.JsonTypeSerializer' ServiceStack.Text.JsonObject' ServiceStack.Text.Tracer' ServiceStack.Text.Json.JsonTypeSerializer' ServiceStack.Text.JsonObject' ServiceStack.Text.Tracer' ServiceStack.Text.Json.JsonTypeSerializer' ServiceStack.Text.JsonObject' ServiceStack.Text.Tracer' ServiceStack.Text.Json.JsonTypeSerializer' ServiceStack.Text.DynamicProxy' ServiceStack.Text.TypeConfig' ServiceStack.Text.TypeConfig' ServiceStack.Text.TypeConfig' ServiceStack.Text.TypeConfig' ServiceStack.Text.TypeConfig' ServiceStack.Text.Env' ServiceStack.Text.Env' ServiceStack.Text.Env' ServiceStack.Text.AssemblyUtils' ServiceStack.Text.Json.JsonReader' ServiceStack.Text.AssemblyUtils' ServiceStack.Text.Json.JsonReader' ServiceStack.Text.AssemblyUtils' ServiceStack.Text.Json.JsonReader' ServiceStack.Text.AssemblyUtils' ServiceStack.Text.Json.JsonReader' ServiceStack.Text.AssemblyUtils' ServiceStack.Text.Json.JsonReader' ServiceStack.Text.Jsv.JsvTypeSerializer' ServiceStack.Text.Jsv.JsvTypeSerializer' ServiceStack.Text.Jsv.JsvTypeSerializer' ServiceStack.Text.Jsv.JsvTypeSerializer' ServiceStack.Text.Jsv.JsvTypeSerializer' ServiceStack.Text.Json.TypeInfo' ServiceStack.Text.Json.TypeInfo' ServiceStack.Text.Json.TypeInfo' ServiceStack.Text.Json.TypeInfo' ServiceStack.Text.Json.TypeInfo' ServiceStack.Text.JsConfig<T>' ServiceStack.Text.TypeConfig<T>' XLabs.Serialization.ServiceStack.Common.DeserializeTuple<TSerializer>' ServiceStack.Text.JsConfig<T>' ServiceStack.Text.TypeConfig<T>' XLabs.Serialization.ServiceStack.Common.DeserializeTuple<TSerializer>' ServiceStack.Text.JsConfig<T>' ServiceStack.Text.TypeConfig<T>' XLabs.Serialization.ServiceStack.Common.DeserializeTuple<TSerializer>' ServiceStack.Text.JsConfig<T>' ServiceStack.Text.TypeConfig<T>' XLabs.Serialization.ServiceStack.Common.DeserializeTuple<TSerializer>' ServiceStack.Text.JsConfig<T>' ServiceStack.Text.TypeConfig<T>' XLabs.Serialization.ServiceStack.Common.DeserializeTuple<TSerializer>' ServiceStack.Text.ReflectionExtensions' ServiceStack.Text.ReflectionExtensions' ServiceStack.Text.ReflectionExtensions' ServiceStack.Text.ReflectionExtensions' ServiceStack.Text.ReflectionExtensions
XLabs.Serialization.ServiceStackV3.Droid,XLabs.Serialization.ServiceStack.Common,ServiceStack.Text.Common.JsReader<TSerializer>,ServiceStack.Text.Common.ITypeSerializer' ServiceStack.Text.Common.JsWriter' ServiceStack.Text.Json.JsonTypeSerializer' ServiceStack.Text.Common.ITypeSerializer' ServiceStack.Text.Common.JsWriter' ServiceStack.Text.Json.JsonTypeSerializer' ServiceStack.Text.Common.ITypeSerializer' ServiceStack.Text.Common.JsWriter' ServiceStack.Text.Json.JsonTypeSerializer' ServiceStack.Text.Common.ITypeSerializer' ServiceStack.Text.Common.JsWriter' ServiceStack.Text.Json.JsonTypeSerializer' ServiceStack.Text.Common.ITypeSerializer' ServiceStack.Text.Common.JsWriter' ServiceStack.Text.Json.JsonTypeSerializer
XLabs.Serialization.ServiceStackV3.Droid,ServiceStack.Text.Controller,,ServiceStack.Text.TypeSerializer' ServiceStack.Text.TypeSerializer' ServiceStack.Text.TypeSerializer' ServiceStack.Text.TypeSerializer' ServiceStack.Text.TypeSerializer
XLabs.Serialization.ServiceStackV3.Droid,ServiceStack.Text.WP,,ServiceStack.Text.WinRT.HashSet<T>' ServiceStack.Text.WinRT.HashSet<T>' ServiceStack.Text.WinRT.HashSet<T>
XLabs.Serialization.ServiceStackV3.Droid,ServiceStack.Text.Json,ServiceStack.Text.JsonSerializer' ServiceStack.Text.JsonSerializer<T>' ServiceStack.Text.Common.DeserializeTypeRefJson' XLabs.Serialization.ServiceStack.Common.DeserializeTuple<TSerializer>' ServiceStack.Text.Common.DeserializeKeyValuePair<TSerializer>' ServiceStack.Text.Common.DeserializeTypeRefJsv' ServiceStack.Text.JsonExtensions' ServiceStack.Text.Common.JsWriter' ServiceStack.Text.JsConfig' ServiceStack.Text.Common.DeserializeType<TSerializer>' ServiceStack.Text.Common.DeserializeDictionary<TSerializer>' ServiceStack.Text.Common.WriteType<T;TSerializer>' ServiceStack.Text.Common.DateTimeSerializer' ServiceStack.Text.Common.WriteDictionary<TSerializer>' ServiceStack.Text.Common.ToStringDictionaryMethods<TKey;TValue;TSerializer>' ServiceStack.Text.JsonObject' ServiceStack.Text.JsConfig<T>' ServiceStack.Text.Common.ITypeSerializer' ServiceStack.Text.Jsv.JsvTypeSerializer,ServiceStack.Text.Common.JsReader<TSerializer>' ServiceStack.Text.Common.JsReader<TSerializer>' ServiceStack.Text.Common.JsReader<TSerializer>' ServiceStack.Text.Common.JsReader<TSerializer>' ServiceStack.Text.Common.JsReader<TSerializer>' ServiceStack.Text.Common.DeserializeType<TSerializer>' ServiceStack.Text.Common.DeserializeType<TSerializer>' ServiceStack.Text.Common.DeserializeType<TSerializer>' ServiceStack.Text.Common.DeserializeType<TSerializer>' ServiceStack.Text.Common.DeserializeType<TSerializer>' ServiceStack.Text.JsConfig' ServiceStack.Text.JsonTimeSpanHandler' ServiceStack.Text.Common.DateTimeSerializer' ServiceStack.Text.Common.ITypeSerializer' ServiceStack.Text.Common.JsState' ServiceStack.Text.Common.JsWriter' ServiceStack.Text.JsConfig' ServiceStack.Text.JsonTimeSpanHandler' ServiceStack.Text.Common.DateTimeSerializer' ServiceStack.Text.Common.ITypeSerializer' ServiceStack.Text.Common.JsState' ServiceStack.Text.Common.JsWriter' ServiceStack.Text.JsConfig' ServiceStack.Text.JsonTimeSpanHandler' ServiceStack.Text.Common.DateTimeSerializer' ServiceStack.Text.Common.ITypeSerializer' ServiceStack.Text.Common.JsState' ServiceStack.Text.Common.JsWriter' ServiceStack.Text.JsConfig' ServiceStack.Text.JsonTimeSpanHandler' ServiceStack.Text.Common.DateTimeSerializer' ServiceStack.Text.Common.ITypeSerializer' ServiceStack.Text.Common.JsState' ServiceStack.Text.Common.JsWriter' ServiceStack.Text.JsConfig' ServiceStack.Text.JsonTimeSpanHandler' ServiceStack.Text.Common.DateTimeSerializer' ServiceStack.Text.Common.ITypeSerializer' ServiceStack.Text.Common.JsState' ServiceStack.Text.Common.JsWriter' ServiceStack.Text.Common.JsWriter<TSerializer>' ServiceStack.Text.Common.WriteType<T;TSerializer>' ServiceStack.Text.Common.JsWriter<TSerializer>' ServiceStack.Text.Common.WriteType<T;TSerializer>' ServiceStack.Text.Common.JsWriter<TSerializer>' ServiceStack.Text.Common.WriteType<T;TSerializer>' ServiceStack.Text.Common.JsWriter<TSerializer>' ServiceStack.Text.Common.WriteType<T;TSerializer>' ServiceStack.Text.Common.JsWriter<TSerializer>' ServiceStack.Text.Common.WriteType<T;TSerializer>
XLabs.Serialization.ServiceStackV3.Droid,ServiceStack.Text.Jsv,ServiceStack.Text.TypeSerializer<T>' ServiceStack.Text.TypeSerializer' ServiceStack.Text.Common.StaticParseRefTypeMethod<TSerializer;T>' ServiceStack.Text.Common.DeserializeTypeRefJsv' ServiceStack.Text.Common.JsWriter' ServiceStack.Text.JsConfig' ServiceStack.Text.QueryStringSerializer' ServiceStack.Text.QueryStringWriter<T>' ServiceStack.Text.CsvSerializer<T>' ServiceStack.Text.JsConfig<T>,ServiceStack.Text.Common.TypeAccessor' ServiceStack.Text.Common.TypeAccessor' ServiceStack.Text.Common.TypeAccessor' ServiceStack.Text.Common.TypeAccessor' ServiceStack.Text.Common.TypeAccessor' ServiceStack.Text.Common.JsReader<TSerializer>' ServiceStack.Text.Common.JsReader<TSerializer>' ServiceStack.Text.Common.JsReader<TSerializer>' ServiceStack.Text.Common.JsReader<TSerializer>' ServiceStack.Text.Common.JsReader<TSerializer>' ServiceStack.Text.JsConfig' ServiceStack.Text.Common.DateTimeSerializer' ServiceStack.Text.Common.ITypeSerializer' ServiceStack.Text.Common.JsState' ServiceStack.Text.Common.JsWriter' ServiceStack.Text.Json.TypeInfo' ServiceStack.Text.JsConfig' ServiceStack.Text.Common.DateTimeSerializer' ServiceStack.Text.Common.ITypeSerializer' ServiceStack.Text.Common.JsState' ServiceStack.Text.Common.JsWriter' ServiceStack.Text.Json.TypeInfo' ServiceStack.Text.JsConfig' ServiceStack.Text.Common.DateTimeSerializer' ServiceStack.Text.Common.ITypeSerializer' ServiceStack.Text.Common.JsState' ServiceStack.Text.Common.JsWriter' ServiceStack.Text.Json.TypeInfo' ServiceStack.Text.JsConfig' ServiceStack.Text.Common.DateTimeSerializer' ServiceStack.Text.Common.ITypeSerializer' ServiceStack.Text.Common.JsState' ServiceStack.Text.Common.JsWriter' ServiceStack.Text.Json.TypeInfo' ServiceStack.Text.JsConfig' ServiceStack.Text.Common.DateTimeSerializer' ServiceStack.Text.Common.ITypeSerializer' ServiceStack.Text.Common.JsState' ServiceStack.Text.Common.JsWriter' ServiceStack.Text.Json.TypeInfo' ServiceStack.Text.Common.JsWriter<TSerializer>' ServiceStack.Text.Common.WriteType<T;TSerializer>' ServiceStack.Text.Common.JsWriter<TSerializer>' ServiceStack.Text.Common.WriteType<T;TSerializer>' ServiceStack.Text.Common.JsWriter<TSerializer>' ServiceStack.Text.Common.WriteType<T;TSerializer>' ServiceStack.Text.Common.JsWriter<TSerializer>' ServiceStack.Text.Common.WriteType<T;TSerializer>' ServiceStack.Text.Common.JsWriter<TSerializer>' ServiceStack.Text.Common.WriteType<T;TSerializer>
XLabs.Serialization.ServiceStackV3.Droid,ServiceStack.Text.Marc,,
XLabs.Serialization.ServiceStackV3.Droid,ServiceStack.Text.FastMember,ServiceStack.Text.ReflectionExtensions,
XLabs.Serialization.ServiceStackV3.Droid,ServiceStack.Text.Reflection,,
