Method,LOC,CC,PC
ClientCommandParser:ParseCommand,23,17,1
ClientCommandParser:AuthSend,8,2,1
ClientCommandParser:ChatSend,15,4,1
ClientCommandParser:ListFriends,16,3,1
ClientCommandParser:Logout,5,1,1
ClientCommandParser:SetStatus,33,24,1
ClientConnection:ClientConnection,8,1,2
ClientConnection:HandleCallback,36,10,1
ClientConnection:Send,9,3,1
ClientConnection:Authorize,15,3,1
ClientConnection:ConnectToSteam,31,4,3
ClientConnection:connection_ConnectionClosed,6,2,2
ClientConnection:connection_MessageReceived,15,3,2
Command:Command,6,1,4
Logger:Logger,3,1,0
Logger:Get,5,2,0
Logger:Log,3,1,1
Connection:Connection,7,1,1
Connection:Connection,4,1,0
Connection:Connect,22,4,2
Connection:Disconnect,12,6,0
Connection:Send,8,2,1
Connection:Send,9,3,1
Connection:StartListener,4,2,0
Connection:SendSynchronous,4,1,1
Connection:Listen,25,5,0
ConnectionParameters:ConnectionParameters,5,1,3
Encryption:SetKey,8,2,1
Encryption:Encrypt,9,3,1
Encryption:Decrypt,9,3,1
Listener:Listener,3,1,0
Listener:Start,15,2,2
Listener:ListenThread,9,3,0
ConnectionEventArgs:ConnectionEventArgs,3,1,1
MessageReceivedEventArgs:MessageReceivedEventArgs,3,1,1
SteamDroidServer:SteamDroidServer,5,1,0
SteamDroidServer:Start,4,1,2
SteamDroidServer:RemoveConnection,3,1,1
SteamDroidServer:listener_ConnectionOpened,4,1,2
Program:Main,26,6,1
Program:CheckSteamKit,8,2,0
Program:LoadKey,17,3,0
Users:Users,4,1,0
Users:Instance,6,2,0
Users:IsAllowed,3,1,1
Users:LoadUsers,15,4,0
SteamInstances:Initialize,5,2,0
SteamInstances:GetInstance,7,2,1
SteamInstances:HasInstance,4,1,1
SteamInstances:RemoveInstance,3,1,1
ICallbackHandler:HandleCallback,1,1,1
CDNCache:Initialize,4,1,0
CDNCache:Shutdown,8,1,0
CDNCache:SetupCache,14,3,0
CDNCache:SpawnWebClient,5,1,0
CDNCache:webClient_DownloadFileCompleted,20,2,2
CDNCache:DownloadAvatar,43,3,3
Steam3:Steam3,5,1,0
Steam3:Authorize,3,1,2
Steam3:Connect,4,1,1
Steam3:Connect,3,1,2
Steam3:Connect,8,2,3
Steam3:Disconnect,5,1,0
Steam3:AddHandler,3,1,1
Steam3:RemoveHandler,3,1,1
Steam3:Update,28,7,0
Steam3:Initialize,8,2,0
Steam3:Push,5,2,1
Steam3:SteamThread,5,2,0
