Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
CommonFunctions,0,3,0,0,3,52,13,0,0,0,0,2
Constants,1,0,0,1,0,7,0,0,0,0,0,2
NullConstants,5,0,0,5,0,28,0,0,0,0,0,0
ValidationHelper,0,2,0,0,2,24,3,0,0,0,0,0
ParserUtil,0,5,0,0,5,84,8,0,0,0,0,1
IJsonTypeConverter,0,3,0,0,0,7,3,9,0,0,1,2
JsonConverter,1,8,0,0,6,63,12,1,0,0.75,4,12
JsonTypeConverterWrapper,2,4,0,0,4,44,9,0,0,0.12,2,1
CamelCasingJsonTextWriter,0,2,0,0,2,11,2,0,0,0,0,1
PrefixBasedPropertyExcludingContractResolver,1,2,0,0,1,21,4,0,0,0,0,1
JsonConverterBase,0,1,0,0,1,11,1,1,1,0,10,0
TinCanJsonConverter,2,1,1,0,1,37,1,0,2,0,16,2
ActivityDefinitionConverter,1,3,0,0,3,42,6,0,1,0.67,3,1
LanguageMapConverter,1,3,0,0,3,23,4,0,1,0.67,2,1
TinCanActorJsonConverter,1,3,0,0,3,49,5,0,1,0.67,3,1
TinCanStatementTargetJsonConverter,1,3,0,0,3,34,4,0,1,0.67,4,1
TypeFieldJsonHelper,0,1,0,0,1,28,8,0,0,0,6,2
NullableBooleanJsonConverter,1,3,0,0,3,16,3,0,1,0.67,2,1
NullableDateTimeJsonConverter,1,3,0,0,3,16,3,0,1,0.67,4,1
NullableDoubleJsonConverter,1,3,0,0,3,16,3,0,1,0.67,2,1
NullableIntegerJsonConverter,1,3,0,0,3,16,3,0,1,0.67,2,1
NullableScormTimeSpanJsonConverter,1,3,0,0,3,16,3,0,1,0.67,2,1
Activity,3,4,3,0,4,66,8,1,1,0.38,3,5
ActivityDefinition,4,5,4,0,5,109,10,1,1,0.6,2,4
ActivityProfile,4,0,4,0,0,39,0,0,1,0,0,2
ActivityState,7,4,6,1,4,76,4,0,1,0.43,1,2
Actor,10,6,6,0,6,172,11,1,1,0.87,2,11
ActorProfile,4,0,4,0,0,39,0,0,0,0,1,2
AgentAccount,3,4,2,0,4,80,9,0,1,0.42,1,3
Context,7,2,7,0,2,135,5,0,1,0.5,5,2
ContextActivities,3,2,3,0,2,58,5,0,1,0.5,3,1
Extensible,1,2,1,0,2,24,2,3,0,1,0,0
Group,2,2,2,0,2,50,6,0,2,0.5,2,2
Interaction,1,0,1,0,0,12,0,0,2,0,1,0
InteractionComponentName,0,0,0,0,0,8,0,0,0,0,0,1
InteractionComponent,2,0,2,0,0,27,0,0,0,0,1,1
InteractionDefinition,7,9,7,0,6,162,24,0,2,0.97,6,3
InteractionTypeValue,0,0,0,0,0,52,0,0,0,0,0,2
InteractionType,1,4,0,1,4,168,75,0,0,1,1,1
IValidatable,0,1,0,0,0,4,1,10,0,0,0,6
LanguageMap,1,2,0,1,2,33,8,0,0,1,1,5
Result,5,2,5,0,2,75,5,0,1,0.9,5,2
Score,4,4,4,0,4,104,13,0,1,0.5,2,1
State,0,0,0,0,0,3,0,2,0,0,0,0
Statement,10,9,10,0,6,317,26,0,1,0.78,12,8
StatementRef,2,1,2,0,1,30,1,0,1,0,0,4
StatementResult,3,2,3,0,2,43,2,0,0,1,1,1
StatementTarget,1,1,1,0,1,16,1,5,0,0,0,5
StatementVerb,2,8,2,0,7,117,12,0,0,0.56,3,2
PredefinedVerbs,0,0,0,0,0,15,0,0,0,0,0,3
ValidationFailure,0,1,1,0,1,11,1,0,0,0,0,12
LanguageString,2,4,2,0,4,60,5,0,0,0.62,0,2
NullableBoolean,1,3,0,1,3,25,4,0,0,0.33,0,5
NullableDateTime,1,3,0,1,3,25,4,0,0,0.33,0,7
NullableDouble,1,3,0,1,3,25,4,0,0,0.33,0,3
NullableInteger,1,1,0,1,1,11,1,0,0,0,0,2
NullableScormTimeSpan,1,4,0,1,4,26,5,0,0,0.75,1,3
ScormTimeSpan,9,11,0,9,6,333,62,0,0,0.81,1,1
Actor,10,11,6,0,6,333,30,1,1,0.75,2,4
Person,5,4,5,0,4,108,6,0,2,0.62,1,2
Statement,10,8,10,0,5,315,25,0,1,0.78,10,2
StatementResult,3,2,3,0,2,55,2,0,0,1,1,1
StatementVerb,0,0,0,0,0,17,0,0,0,0,0,2
TargetedStatement,2,1,2,0,1,30,1,0,1,0,0,5
